    3.707110173775341E-03    7.282391281040349E+05    1.528666155848026E+06    2.620157180187585E+06    2.620157321044552E+06    4.002712758891171E+06    4.002712932716569E+06    5.676332593699207E+06    5.676332641412817E+06    5.676332768131840E+06    7.641016788690879E+06    7.641016830667012E+06    7.641016950166977E+06    9.896765285186747E+06    9.896765290314814E+06    9.896765350984035E+06    9.896765447159229E+06    1.244357809853276E+07    1.244357811195938E+07    1.244357819871478E+07    1.244357825320689E+07    1.528145521442367E+07    1.528145525802331E+07    1.528145528428750E+07    1.528145537092241E+07    1.528145538709089E+07    1.841039666201409E+07    1.841039669341478E+07    1.841039673118959E+07    1.841039683260966E+07    1.841039687092812E+07    2.183040242698342E+07    2.183040246585403E+07    2.183040253146590E+07    2.183040257761747E+07    2.183040260349096E+07    2.183040269563247E+07    2.554147249791542E+07    2.554147256354138E+07    2.554147257488175E+07    2.554147266186900E+07    2.554147268725575E+07    2.554147284653471E+07    2.954360690395667E+07    2.954360695293536E+07    2.954360700387117E+07    2.954360709162171E+07    2.954360712028347E+07    2.954360718246185E+07    2.954360732414059E+07    3.383680562292798E+07    3.383680568036550E+07    3.383680574144589E+07    3.383680576367428E+07    3.383680581994553E+07    3.383680590696640E+07    3.383680612933831E+07    3.842106865600058E+07    3.842106873025679E+07    3.842106875870392E+07    3.842106885212863E+07    3.842106886500348E+07    3.842106902283508E+07    3.842106909559054E+07    3.842106926405758E+07    4.329639602021033E+07    4.329639607843131E+07    4.329639614778201E+07    4.329639621018084E+07    4.329639624257855E+07    4.329639627599823E+07    4.329639647003247E+07    4.329639673193544E+07    4.846278769715817E+07    4.846278776702624E+07    4.846278783198162E+07    4.846278787327433E+07    4.846278791826106E+07    4.846278803034943E+07    4.846278825339880E+07    4.846278835554197E+07
    1.242375481435687E-02    6.534907238013952E+04    1.366163235858978E+05    2.337975942805936E+05    2.337980898981933E+05    3.568948937561536E+05    3.568955285939481E+05    5.059070239510327E+05    5.059072404397764E+05    5.059077928551060E+05    6.808346872556697E+05    6.808347854304209E+05    6.808353077446171E+05    8.816771136749871E+05    8.816773325261974E+05    8.816774637654769E+05    8.816780193032495E+05    1.108435129884186E+06    1.108435282749075E+06    1.108435327495743E+06    1.108435842112229E+06    1.361107915538033E+06    1.361108108764112E+06    1.361108324518748E+06    1.361108347175362E+06    1.361108887338124E+06    1.639696264627375E+06    1.639696424458654E+06    1.639696512822591E+06    1.639696546465142E+06    1.639697085988818E+06    1.944199438943909E+06    1.944199608634203E+06    1.944199846090646E+06    1.944199911751357E+06    1.944199938742619E+06    1.944200463213775E+06    2.274618129415590E+06    2.274618265514372E+06    2.274618355068619E+06    2.274618464675606E+06    2.274618501902280E+06    2.274619022157957E+06    2.630951683509327E+06    2.630951833922312E+06    2.630952040469508E+06    2.630952125445031E+06    2.630952205171600E+06    2.630952243030465E+06    2.630952752432651E+06    3.013200716956432E+06    3.013200837690644E+06    3.013200935803982E+06    3.013201018763900E+06    3.013201132798668E+06    3.013201162113098E+06    3.013201663240469E+06    3.421364649323439E+06    3.421364782290858E+06    3.421364995550317E+06    3.421365029187741E+06    3.421365106801757E+06    3.421365219994078E+06    3.421365262248513E+06    3.421365750502252E+06    3.855444027395844E+06    3.855444131648128E+06    3.855444238250459E+06    3.855444293871196E+06    3.855444388456692E+06    3.855444495387169E+06    3.855444541317870E+06    3.855445015311045E+06    4.315438338829534E+06    4.315438454721593E+06    4.315438655820697E+06    4.315438705130625E+06    4.315438743947122E+06    4.315438816126693E+06    4.315438945244977E+06    4.315438999477999E+06
    2.611346404772341E-02    1.519945486709564E+04    3.133161318541460E+04    5.332718202242729E+04    5.332822467789432E+04    8.119038961460064E+04    8.119172649123790E+04    1.149187095061235E+05    1.149191670189667E+05    1.149203345312043E+05    1.545136292456355E+05    1.545138435396884E+05    1.545149423642921E+05    1.999735174826387E+05    1.999739816082551E+05    1.999742670238166E+05    1.999754397128611E+05    2.513001276715863E+05    2.513004648756290E+05    2.513005512452333E+05    2.513016433088094E+05    3.084917153997694E+05    3.084921287991302E+05    3.084926009776759E+05    3.084926406140442E+05    3.084937894227686E+05    3.715499747553773E+05    3.715503330050092E+05    3.715505234680706E+05    3.715505715392977E+05    3.715517321628393E+05    4.404733226382207E+05    4.404736884596481E+05    4.404742172960270E+05    4.404743483819227E+05    4.404744027385479E+05    4.404755237785911E+05    5.152632477357943E+05    5.152635654735743E+05    5.152637533077318E+05    5.152639851948298E+05    5.152640482169836E+05    5.152651721393699E+05    5.959183380927284E+05    5.959186658962257E+05    5.959191338071408E+05    5.959193283087069E+05    5.959194958357027E+05    5.959195358000803E+05    5.959206543312373E+05    6.824399329011338E+05    6.824402273859612E+05    6.824404219713137E+05    6.824406302158304E+05    6.824408713304818E+05    6.824408739163805E+05    6.824419902055704E+05    7.748267605185349E+05    7.748270555766806E+05    7.748275350102505E+05    7.748276436273647E+05    7.748278056680829E+05    7.748280488867033E+05    7.748280704892295E+05    7.748291711514400E+05    8.730800288475467E+05    8.730802982705886E+05    8.730805055550744E+05    8.730806616476934E+05    8.730808720971989E+05    8.730810979611524E+05    8.730811156801627E+05    8.730821992020392E+05    9.771985894671424E+05    9.771988564089698E+05    9.771993167081403E+05    9.771994773981960E+05    9.771995338134029E+05    9.771997122011321E+05    9.771999904305642E+05    9.772000062509140E+05
    4.476153143535821E-02    5.491400898129622E+03    1.098336419420931E+04    1.846756142372728E+04    1.846934698038674E+04    2.795123150094235E+04    2.795352232536148E+04    3.943005084226815E+04    3.943083359062054E+04    3.943283429610329E+04    5.290656326913983E+04    5.290693069416645E+04    5.290881397529117E+04    6.837797793348195E+04    6.837877249671375E+04    6.837926163838604E+04    6.838127206796518E+04    8.584729599400212E+04    8.584787547938188E+04    8.584802166511946E+04    8.584989476586618E+04    1.053115305668123E+05    1.053122389105641E+05    1.053130489280679E+05    1.053131165647601E+05    1.053150868797708E+05    1.267735835804564E+05    1.267742003111204E+05    1.267745265567614E+05    1.267746054139817E+05    1.267765984006197E+05    1.502307419970194E+05    1.502313692843234E+05    1.502322785898287E+05    1.502325015065096E+05    1.502325955130552E+05    1.502345188398864E+05    1.756855581801539E+05    1.756861070365537E+05    1.756864280499975E+05    1.756868244986325E+05    1.756869317817007E+05    1.756888617541514E+05    2.031356102928903E+05    2.031361729478582E+05    2.031369785149816E+05    2.031373144734222E+05    2.031376008111693E+05    2.031376640028919E+05    2.031395878019024E+05    2.325831964749835E+05    2.325837071920250E+05    2.325840378879991E+05    2.325843996403931E+05    2.325848071212544E+05    2.325848139474812E+05    2.325867310392337E+05    2.640261330941547E+05    2.640266403233442E+05    2.640274655190842E+05    2.640276574787108E+05    2.640279351395468E+05    2.640283513453843E+05    2.640283796674897E+05    2.640302767095632E+05    2.974664957962460E+05    2.974669653244612E+05    2.974673167936777E+05    2.974675900778592E+05    2.974679527624612E+05    2.974683370464173E+05    2.974683602031202E+05    2.974702282653839E+05    3.329023087124659E+05    3.329027690137899E+05    3.329035626363393E+05    3.329038470537424E+05    3.329039394629002E+05    3.329042495835942E+05    3.329047249381292E+05    3.329047405657646E+05
    6.834918091594488E-02    2.599531885207745E+03    4.956970907463484E+03    8.164281307024725E+03    8.167001594184592E+03    1.223248764098415E+04    1.223598183613740E+04    1.715501393565684E+04    1.715620349959817E+04    1.715925364215064E+04    2.293572059295593E+04    2.293627838663170E+04    2.293915257177323E+04    2.957036928648998E+04    2.957157752501489E+04    2.957231971238257E+04    2.957538791638322E+04    3.706352121220898E+04    3.706440323103571E+04    3.706462425287947E+04    3.706748299623902E+04    4.541063499070072E+04    4.541171245416547E+04    4.541294349688719E+04    4.541304754746580E+04    4.541605416758049E+04    5.461612413273934E+04    5.461706358516445E+04    5.461755891557939E+04    5.461767854746262E+04    5.462072037294412E+04    6.467586211951081E+04    6.467681649824593E+04    6.467820021012209E+04    6.467853951410499E+04    6.467868274470761E+04    6.468161835020609E+04    7.559373154668638E+04    7.559456773346558E+04    7.559505545509307E+04    7.559565898266318E+04    7.559582227382544E+04    7.559876845090803E+04    8.736604775217231E+04    8.736690402973512E+04    8.736812944555029E+04    8.736864246130470E+04    8.736907864421915E+04    8.736917358032605E+04    8.737211091028278E+04    9.999630775928764E+04    9.999708665298134E+04    9.999758842598557E+04    9.999813968539602E+04    9.999875913466216E+04    9.999877199964714E+04    1.000016975660378E+05    1.134811882530316E+05    1.134819604237602E+05    1.134832167628228E+05    1.134835087063250E+05    1.134839334702284E+05    1.134845673656591E+05    1.134846083240714E+05    1.134875059249832E+05    1.278238487079196E+05    1.278245654559001E+05    1.278250990520148E+05    1.278255142071172E+05    1.278260690082820E+05    1.278266539512225E+05    1.278266881279086E+05    1.278295412784874E+05    1.430212808115300E+05    1.430219819361563E+05    1.430231908469357E+05    1.430236254914397E+05    1.430237638747090E+05    1.430242388758615E+05    1.430249624967879E+05    1.430249847580018E+05
    9.685284638991742E-02    1.477958701501305E+03    2.654551318968034E+03    4.248576952874858E+03    4.252414853997440E+03    6.275588710666520E+03    6.280529570147075E+03    8.726332548083483E+03    8.728004589759155E+03    8.732313854453399E+03    1.160621976573590E+04    1.160700223607345E+04    1.161107016247595E+04    1.490930248374748E+04    1.491100196384050E+04    1.491204184618743E+04    1.491638425798146E+04    1.864198980498902E+04    1.864323158767663E+04    1.864354037040537E+04    1.864758612107504E+04    2.279789595335787E+04    2.279941209341200E+04    2.280114127139455E+04    2.280129044316252E+04    2.280554467384391E+04    2.738322985149062E+04    2.738455370237065E+04    2.738524830577362E+04    2.738541788583997E+04    2.738972198579101E+04    3.239218610367181E+04    3.239352932018649E+04    3.239547629602470E+04    3.239595506583393E+04    3.239615656869489E+04    3.240031175254133E+04    3.783022758007576E+04    3.783140504281061E+04    3.783209054500459E+04    3.783294141383825E+04    3.783317169954585E+04    3.783734197653744E+04    4.369216889185460E+04    4.369337430949875E+04    4.369509669827612E+04    4.369582221187682E+04    4.369643780361796E+04    4.369657133969328E+04    4.370072881344315E+04    4.998293216591499E+04    4.998402980648141E+04    4.998473436016150E+04    4.998550993112844E+04    4.998638559698947E+04    4.998640469048963E+04    4.999054521929693E+04    5.669783921794131E+04    5.669892640114188E+04    5.670069500944509E+04    5.670110236231614E+04    5.670170624874464E+04    5.670260072871850E+04    5.670265741905570E+04    5.670675947290358E+04    6.384133804305470E+04    6.384234846756603E+04    6.384309893827420E+04    6.384367844577687E+04    6.384446588150552E+04    6.384529241495438E+04    6.384534009296993E+04    6.384937911706022E+04    7.140919305289250E+04    7.141018038734671E+04    7.141188305259118E+04    7.141249447517282E+04    7.141268623538743E+04    7.141336039391886E+04    7.141438226369553E+04    7.141441336485874E+04
    1.302440949616983E-01    9.502668075704148E+02    1.604005714061307E+03    2.481527431063180E+03    2.486648937598521E+03    3.603606793821935E+03    3.610226316195101E+03    4.957935221850026E+03    4.960156288155254E+03    4.965922841173543E+03    6.551666486428104E+03    6.552703720541625E+03    6.558161045788050E+03    8.376924497408818E+03    8.379183347546896E+03    8.380558144770059E+03    8.386384191154793E+03    1.044221263228515E+04    1.044386606505732E+04    1.044427288936584E+04    1.044970034801930E+04    1.273904822725695E+04    1.274106487177689E+04    1.274335907550050E+04    1.274356219225568E+04    1.274926876943317E+04    1.527568580404835E+04    1.527745068237064E+04    1.527836939951962E+04    1.527859797120458E+04    1.528437104601892E+04    1.804440650369878E+04    1.804619365822463E+04    1.804878359036402E+04    1.804942255701931E+04    1.804969018897836E+04    1.805526685308869E+04    2.105247524002717E+04    2.105404266361596E+04    2.105495346687241E+04    2.105608808978644E+04    2.105639539789630E+04    2.106199239569625E+04    2.429299409609799E+04    2.429459839093132E+04    2.429688524376135E+04    2.429785767345306E+04    2.429867951370248E+04    2.429885774186453E+04    2.430443670624847E+04    2.777251232238558E+04    2.777397486104761E+04    2.777490950646803E+04    2.777594080178376E+04    2.777711410344433E+04    2.777714012156231E+04    2.778269669713636E+04    3.148480427879091E+04    3.148625144599828E+04    3.148860508382213E+04    3.148913939880859E+04    3.148995530921503E+04    3.149114972778368E+04    3.149122439412058E+04    3.149673017081092E+04    3.543579000128149E+04    3.543713669050826E+04    3.543813479320630E+04    3.543889567292931E+04    3.543995655450635E+04    3.544106304995679E+04    3.544112608178426E+04    3.544654729755465E+04    3.961983167829785E+04    3.962114609459377E+04    3.962341342244196E+04    3.962422510757685E+04    3.962447505049461E+04    3.962538294386773E+04    3.962674976979553E+04    3.962679130537343E+04
    1.684896327959056E-01    6.592528849945893E+02    1.053558282683241E+03    1.573330431797558E+03    1.579871907601775E+03    2.245186378438221E+03    2.253696944847711E+03    3.053461909723065E+03    3.056286376961424E+03    3.063689768616572E+03    4.007181807934776E+03    4.008499388664178E+03    4.015528383141384E+03    5.096388473919755E+03    5.099260855350803E+03    5.100997929111786E+03    5.108504580294833E+03    6.331862758590329E+03    6.333972467648181E+03    6.334484503929542E+03    6.341476440049507E+03    7.702828850051473E+03    7.705396662611396E+03    7.708308592588533E+03    7.708573517043138E+03    7.715926543488403E+03    9.219787197538708E+03    9.222042763311034E+03    9.223202381377881E+03    9.223498863723307E+03    9.230936468933942E+03    1.087291601103151E+04    1.087519258984208E+04    1.087849270207577E+04    1.087930822894605E+04    1.087964792939553E+04    1.088683913748332E+04    1.267146290130446E+04    1.267346129889662E+04    1.267462041117606E+04    1.267606885466260E+04    1.267646172444634E+04    1.268367937138670E+04    1.460664357288095E+04    1.460868808766973E+04    1.461159323834523E+04    1.461284563302816E+04    1.461389564319311E+04    1.461412380433722E+04    1.462131696895214E+04    1.668680120964951E+04    1.668866813241261E+04    1.668985422733010E+04    1.669116819900789E+04    1.669267566990583E+04    1.669270945254427E+04    1.669987473096059E+04    1.890400306280526E+04    1.890584773563708E+04    1.890884697755485E+04    1.890951445751184E+04    1.891057634512614E+04    1.891210409922987E+04    1.891219838597741E+04    1.891929925196728E+04    2.126579380783108E+04    2.126751332148766E+04    2.126878434766081E+04    2.126973608669640E+04    2.127111125874968E+04    2.127253166101329E+04    2.127261139061815E+04    2.127960357613489E+04    2.376498764620105E+04    2.376666333002238E+04    2.376955507312581E+04    2.377058572493123E+04    2.377089556916712E+04    2.377207178455508E+04    2.377382480089025E+04    2.377387812119489E+04
    2.115513315951292E-01    4.755052473839147E+02    7.298653091655209E+02    1.054407395776819E+03    1.062456194064624E+03    1.482102377550799E+03    1.492683379932329E+03    1.993740311864830E+03    1.997208473355263E+03    2.006399059671017E+03    2.600259342361791E+03    2.601879566637179E+03    2.610638986846130E+03    3.289558503596619E+03    3.293079496821596E+03    3.295194344344404E+03    3.304557570351754E+03    4.074789593370137E+03    4.077391266463947E+03    4.078013138208998E+03    4.086731864520867E+03    4.942766145346961E+03    4.945921012379621E+03    4.949485397882278E+03    4.949816779877889E+03    4.958993975924267E+03    5.906366318619830E+03    5.909153821319373E+03    5.910559755482043E+03    5.910932600625717E+03    5.920213064402798E+03    6.953536845741502E+03    6.956335616109931E+03    6.960398195530232E+03    6.961398835159826E+03    6.961813753548522E+03    6.970798896557329E+03    8.095633819475494E+03    8.098094318539606E+03    8.099519753203693E+03    8.101302017633800E+03    8.101786796130120E+03    8.110805655663718E+03    9.321863244114631E+03    9.324378208990480E+03    9.327938157833922E+03    9.329502135360441E+03    9.330793852882260E+03    9.331075980833502E+03    9.340063155919534E+03    1.064248224184218E+04    1.064478429073782E+04    1.064623570057989E+04    1.064785453774731E+04    1.064972394638787E+04    1.064976627179795E+04    1.065872046108043E+04    1.204773502607325E+04    1.205000486164177E+04    1.205369426089020E+04    1.205449498604708E+04    1.205583778670197E+04    1.205772274797167E+04    1.205783776345904E+04    1.206671321886208E+04    1.354690248453317E+04    1.354902338394480E+04    1.355058550491605E+04    1.355172873352096E+04    1.355345859725982E+04    1.355521930459945E+04    1.355531649276133E+04    1.356405728127722E+04    1.513114378874351E+04    1.513320605347945E+04    1.513676720158890E+04    1.513802946862327E+04    1.513839750930116E+04    1.513987632141501E+04    1.514204797308634E+04    1.514211414198487E+04
    2.593862641882341E-01    3.458978926289451E+02    5.199213145816899E+02    7.301655831491626E+02    7.397320555010505E+02    1.016288601907235E+03    1.029064882482026E+03    1.355506372346134E+03    1.359645606962611E+03    1.370728278198035E+03    1.760602356750327E+03    1.762547565741421E+03    1.773156947544238E+03    2.217390418829496E+03    2.221570874806281E+03    2.224065456632234E+03    2.235427342278107E+03    2.741366146406214E+03    2.744484630478265E+03    2.745222325122014E+03    2.755795602954157E+03    3.316919571693016E+03    3.320679201820471E+03    3.324909384215643E+03    3.325304960138047E+03    3.336459512363770E+03    3.959349175315387E+03    3.962700820645487E+03    3.964343129306508E+03    3.964799595137459E+03    3.976075560689753E+03    4.654319007571935E+03    4.657657081886164E+03    4.662518376309767E+03    4.663699656846070E+03    4.664189022926412E+03    4.675127106995691E+03    5.415350942728618E+03    5.418292972329828E+03    5.419998112554032E+03    5.422118742502114E+03    5.422698743925338E+03    5.433679614172866E+03    6.229580791922584E+03    6.232582749554920E+03    6.236813744810351E+03    6.238719769453334E+03    6.240253237230748E+03    6.240591646124076E+03    6.251534164146171E+03    7.109241584710442E+03    7.111998953577815E+03    7.113720827643539E+03    7.115662584376527E+03    7.117906989534949E+03    7.117958233971402E+03    7.128863870621167E+03    8.042692655387847E+03    8.045403168856343E+03    8.049807670297807E+03    8.050735702675403E+03    8.052394978944201E+03    8.054646458614850E+03    8.054782863525294E+03    8.065595460674722E+03    9.041012003304217E+03    9.043553109234930E+03    9.045415769689125E+03    9.046741885140178E+03    9.048865655892459E+03    9.050980829333597E+03    9.051095573398023E+03    9.061746910398429E+03    1.009364450161224E+04    1.009610773645743E+04    1.010036511236572E+04    1.010186480075524E+04    1.010228587794268E+04    1.010410080937909E+04    1.010671002941397E+04    1.010678969228605E+04
