    5.806617345374576E-03    8.920605248510567E+04    2.968176450334797E+05    2.968176484707004E+05    6.230643324140961E+05    6.230644801372739E+05    6.230645208930724E+05    1.067946382682096E+06    1.067946386310438E+06    1.067946472408870E+06    1.067946529701406E+06    1.631463544176138E+06    1.631463585747871E+06    1.631463589154334E+06    1.631463679725837E+06    1.631463701486980E+06    2.313615940248380E+06    2.313615943360675E+06    2.313615962136779E+06    2.313615973898236E+06    2.313616061630095E+06    2.313616073468599E+06    3.114403497780522E+06    3.114403517773365E+06    3.114403528786041E+06    3.114403544007959E+06    3.114403551844761E+06    3.114403631141723E+06    3.114403635393384E+06    4.033826269062417E+06    4.033826273592470E+06    4.033826287741052E+06    4.033826289591922E+06    4.033826312434089E+06    4.033826318036708E+06    4.033826390293675E+06    4.033826392986578E+06    5.071884220584148E+06    5.071884234055345E+06    5.071884237011053E+06    5.071884239805765E+06    5.071884240955866E+06    5.071884278961296E+06    5.071884284136196E+06    5.071884339705304E+06    5.071884344500308E+06    6.228577374147350E+06    6.228577380493679E+06    6.228577382507037E+06    6.228577384105553E+06    6.228577388153497E+06    6.228577391968876E+06    6.228577439458312E+06    6.228577445171308E+06    6.228577485180702E+06    6.228577485666318E+06    7.503905710332287E+06    7.503905712279879E+06    7.503905724704343E+06    7.503905725508339E+06    7.503905729426055E+06    7.503905730596573E+06    7.503905740783194E+06    7.503905796104460E+06    7.503905802553758E+06    7.503905820785226E+06    7.503905822396239E+06    8.897869232525980E+06    8.897869241232190E+06    8.897869254279759E+06    8.897869258015640E+06    8.897869260457689E+06    8.897869269785926E+06    8.897869275474893E+06    8.897869289266752E+06    8.897869348171711E+06    8.897869350317433E+06    8.897869351026410E+06    8.897869356424140E+06    1.041046795316794E+07    1.041046796056248E+07    1.041046797759250E+07    1.041046797934329E+07    1.041046798611863E+07    1.041046799077579E+07    1.041046800936027E+07    1.041046801508087E+07    1.041046803293834E+07    1.041046807256136E+07    1.041046807319984E+07    1.041046809632743E+07    1.041046810582766E+07    1.204170186769099E+07    1.204170186919918E+07    1.204170189381384E+07    1.204170189419327E+07    1.204170190352072E+07    1.204170190760223E+07    1.204170191888108E+07    1.204170194505334E+07    1.204170195185458E+07    1.204170197453902E+07    1.204170198797926E+07    1.204170198859201E+07    1.204170204028483E+07    1.204170205141965E+07    1.379157097144710E+07    1.379157097547221E+07    1.379157100073054E+07    1.379157100248380E+07    1.379157101664446E+07    1.379157101703327E+07    1.379157102594854E+07    1.379157104579009E+07    1.379157107750652E+07    1.379157108391308E+07    1.379157109658212E+07    1.379157109744811E+07    1.379157111121813E+07    1.379157118017434E+07    1.379157119284929E+07
    1.945669460047394E-02    8.143700361270960E+03    2.663468596536399E+04    2.663470000009632E+04    5.569160867726543E+04    5.569210367234929E+04    5.569225586574785E+04    9.531537223620410E+04    9.531537307961991E+04    9.531568281495702E+04    9.531589128051321E+04    1.455051074559905E+05    1.455052516756728E+05    1.455052943106743E+05    1.455056143493046E+05    1.455056922875458E+05    2.062612636274490E+05    2.062612706383530E+05    2.062613975131114E+05    2.062614065378894E+05    2.062617533322732E+05    2.062617879338005E+05    2.775835662660524E+05    2.775836398222946E+05    2.775837425115396E+05    2.775838049261255E+05    2.775838204827260E+05    2.775841322406057E+05    2.775841550906672E+05    3.594722213444743E+05    3.594722260808651E+05    3.594723636602719E+05    3.594724143791703E+05    3.594724469698497E+05    3.594724597532869E+05    3.594727785110361E+05    3.594727955687731E+05    4.519270820822377E+05    4.519271285723980E+05    4.519272410583688E+05    4.519273374590933E+05    4.519273386620180E+05    4.519273439033959E+05    4.519273657817689E+05    4.519276893781757E+05    4.519277099864300E+05    5.549482685710485E+05    5.549482711881029E+05    5.549483930871568E+05    5.549484784868801E+05    5.549485035846109E+05    5.549485305149467E+05    5.549485435433651E+05    5.549485490865805E+05    5.549488816977794E+05    5.549488836107699E+05    6.685356852125542E+05    6.685357159904249E+05    6.685358168204759E+05    6.685359170413645E+05    6.685359195299556E+05    6.685359754438767E+05    6.685359900744096E+05    6.685359938342241E+05    6.685359955816336E+05    6.685363349429803E+05    6.685363381395286E+05    7.926894109471581E+05    7.926894117949954E+05    7.926895191825053E+05    7.926895878356330E+05    7.926896311559037E+05    7.926896714365302E+05    7.926896945959876E+05    7.926897119604372E+05    7.926897280114150E+05    7.926897321219164E+05    7.926900590608132E+05    7.926900640515684E+05    9.274093796872539E+05    9.274094012237209E+05    9.274094932574626E+05    9.274095820136016E+05    9.274095821879926E+05    9.274096382790369E+05    9.274096706391916E+05    9.274097073809863E+05    9.274097083890951E+05    9.274097282525980E+05    9.274097283678312E+05    9.274100580784379E+05    9.274100585200725E+05    1.072695647563090E+06    1.072695648076908E+06    1.072695743226843E+06    1.072695812701163E+06    1.072695839605859E+06    1.072695876605338E+06    1.072695919327096E+06    1.072695931625682E+06    1.072695981702814E+06    1.072695986541216E+06    1.072695998193951E+06    1.072696000439742E+06    1.072696325362104E+06    1.072696328416859E+06    1.228548166894172E+06    1.228548182716875E+06    1.228548265924294E+06    1.228548346281287E+06    1.228548349036866E+06    1.228548406441028E+06    1.228548414069770E+06    1.228548462379149E+06    1.228548472062233E+06    1.228548522020131E+06    1.228548534005179E+06    1.228548545277930E+06    1.228548548579899E+06    1.228548866734401E+06    1.228548868304153E+06
    4.088539909392086E-02    1.997618428493271E+03    6.185198323003715E+03    6.185227856652044E+03    1.276496670484916E+04    1.276600661684472E+04    1.276632622206019E+04    2.173882158558402E+04    2.173882295801747E+04    2.173947415231893E+04    2.173991257497528E+04    3.310493616244283E+04    3.310523939007157E+04    3.310532983521917E+04    3.310600290502350E+04    3.310616686092249E+04    4.686425489982499E+04    4.686427080892837E+04    4.686453944661524E+04    4.686455686857666E+04    4.686528778673204E+04    4.686536029269976E+04    6.301620199122716E+04    6.301635703093085E+04    6.301657425131936E+04    6.301670830667276E+04    6.301673947684375E+04    6.301739642096116E+04    6.301744481365280E+04    8.156120842895038E+04    8.156122022693233E+04    8.156151054305128E+04    8.156161973688089E+04    8.156168905961374E+04    8.156171586381634E+04    8.156238730242824E+04    8.156242349442633E+04    1.024989680457224E+05    1.024990663509556E+05    1.024993053682973E+05    1.024995142926933E+05    1.024995166372650E+05    1.024995221446244E+05    1.024995703529462E+05    1.025002544296236E+05    1.025002979075719E+05    1.258297302372175E+05    1.258297384613417E+05    1.258299971471654E+05    1.258301800543720E+05    1.258302361746025E+05    1.258302926987359E+05    1.258303175238271E+05    1.258303288886858E+05    1.258310330986724E+05    1.258310370925969E+05    1.515532977378154E+05    1.515533632735652E+05    1.515535794574177E+05    1.515537940498566E+05    1.515538041058617E+05    1.515539232373765E+05    1.515539527919841E+05    1.515539533702256E+05    1.515539597537131E+05    1.515546801396614E+05    1.515546867148834E+05    1.796698321301209E+05    1.796698376624955E+05    1.796700666553377E+05    1.796702181834454E+05    1.796703105231026E+05    1.796703980503515E+05    1.796704468526023E+05    1.796704798600172E+05    1.796705140002229E+05    1.796705190771677E+05    1.796712163025119E+05    1.796712269316048E+05    2.101791996339082E+05    2.101792459832237E+05    2.101794448698562E+05    2.101796360302269E+05    2.101796443983919E+05    2.101797617827027E+05    2.101798352545039E+05    2.101799067986498E+05    2.101799094261441E+05    2.101799450408680E+05    2.101799461183525E+05    2.101806504976335E+05    2.101806513446527E+05    2.430815133480004E+05    2.430815171197778E+05    2.430817224180364E+05    2.430818771710576E+05    2.430819356220752E+05    2.430820157763759E+05    2.430821116794248E+05    2.430821379642909E+05    2.430822427414998E+05    2.430822547967014E+05    2.430822600552767E+05    2.430822668944754E+05    2.430829683783515E+05    2.430829748113431E+05    2.783766766988982E+05    2.783767111539650E+05    2.783768930201067E+05    2.783770726685449E+05    2.783770782843338E+05    2.783771995983974E+05    2.783772258881217E+05    2.783773306770714E+05    2.783773487859382E+05    2.783774505127656E+05    2.783774812148632E+05    2.783774822902016E+05    2.783774935933132E+05    2.783781823761254E+05    2.783781856992710E+05
    7.005761118323406E-02    7.936281601408754E+02    2.219874982546585E+03    2.219925353136026E+03    4.459900874337491E+03    4.461681573091429E+03    4.462225305869692E+03    7.516951961001817E+03    7.516954922925961E+03    7.518067544406152E+03    7.518817053732749E+03    1.138790200811194E+04    1.138842125192241E+04    1.138857343900545E+04    1.138972544143790E+04    1.139000612460786E+04    1.607436692327365E+04    1.607439427642335E+04    1.607485068509677E+04    1.607488172278884E+04    1.607613215599675E+04    1.607625665345397E+04    2.157536105203159E+04    2.157562677479326E+04    2.157599650354140E+04    2.157622485321023E+04    2.157627824711124E+04    2.157740344199752E+04    2.157748596552505E+04    2.789162252158879E+04    2.789164302748824E+04    2.789213822811435E+04    2.789232421006378E+04    2.789244217102264E+04    2.789248857127375E+04    2.789363846479647E+04    2.789370018916691E+04    3.502262709141083E+04    3.502279566726941E+04    3.502320335584163E+04    3.502355932942760E+04    3.502356465136341E+04    3.502357335435066E+04    3.502365524348918E+04    3.502482731987398E+04    3.502490171468548E+04    4.296880166032808E+04    4.296881620185607E+04    4.296925774152693E+04    4.296957018433218E+04    4.296966662879730E+04    4.296976202687994E+04    4.296980485073038E+04    4.296982383025806E+04    4.297103058071943E+04    4.297103743612576E+04    5.172980877664449E+04    5.172992123757146E+04    5.173029033639718E+04    5.173065707219533E+04    5.173067513962070E+04    5.173087810335423E+04    5.173092739169004E+04    5.173092902742237E+04    5.173094002741552E+04    5.173217426768032E+04    5.173218557936514E+04    6.130592463119039E+04    6.130593473886704E+04    6.130632581396755E+04    6.130658492158061E+04    6.130674364282630E+04    6.130689257004454E+04    6.130697557778857E+04    6.130703184695817E+04    6.130709049163554E+04    6.130709865949739E+04    6.130829395225830E+04    6.130831213068918E+04    7.169692080483344E+04    7.169700044620705E+04    7.169734038200958E+04    7.169766716831608E+04    7.169768277485407E+04    7.169788263143100E+04    7.169800866769631E+04    7.169813012309519E+04    7.169813497264803E+04    7.169819509720102E+04    7.169819708724035E+04    7.169940477766238E+04    7.169940624482682E+04    8.290299015700202E+04    8.290299744071883E+04    8.290334829361664E+04    8.290361343561613E+04    8.290371401066141E+04    8.290385014410624E+04    8.290401483308004E+04    8.290406027376377E+04    8.290423919965699E+04    8.290425954057463E+04    8.290426674970621E+04    8.290427840424635E+04    8.290548226121289E+04    8.290549328130162E+04    9.492396828026033E+04    9.492402760199243E+04    9.492433880651940E+04    9.492464613868941E+04    9.492465764892349E+04    9.492486338511216E+04    9.492490900587977E+04    9.492508893712569E+04    9.492512026064534E+04    9.492529308422343E+04    9.492534350833831E+04    9.492534828011315E+04    9.492536542141138E+04    9.492654765954462E+04    9.492655335197918E+04
    1.069274884154190E-01    4.207815245857630E+02    1.033048453860739E+03    1.033124984694408E+03    1.993337618274950E+03    1.996051270786361E+03    1.996869863261728E+03    3.306582808254332E+03    3.306589443889965E+03    3.308277048127091E+03    3.309415839021517E+03    4.968025499394504E+03    4.968817390886928E+03    4.969040622924763E+03    4.970794394845432E+03    4.971221746802894E+03    6.980125282783595E+03    6.980166814286918E+03    6.980850734513108E+03    6.980902450646955E+03    6.982803659717194E+03    6.982994300500345E+03    9.341379659413044E+03    9.341785387713890E+03    9.342341352562107E+03    9.342684697752587E+03    9.342766838070085E+03    9.344481401147488E+03    9.344606097939848E+03    1.205291526644329E+04    1.205294661519222E+04    1.205369500163559E+04    1.205397420685321E+04    1.205415161735567E+04    1.205422395687258E+04    1.205597589761444E+04    1.205606908287328E+04    1.511393183035273E+04    1.511418928451905E+04    1.511480460500197E+04    1.511533928499692E+04    1.511535114068933E+04    1.511536442043192E+04    1.511548658441096E+04    1.511727298213911E+04    1.511738610117056E+04    1.852508106853213E+04    1.852510337576052E+04    1.852577093880394E+04    1.852624323056365E+04    1.852638994221158E+04    1.852653142453404E+04    1.852659810996581E+04    1.852662604876757E+04    1.852846544522582E+04    1.852847592075320E+04    2.228584793094913E+04    2.228601967011880E+04    2.228657703365886E+04    2.228713209926206E+04    2.228715995433387E+04    2.228746548069025E+04    2.228754064135323E+04    2.228754248433237E+04    2.228755938946341E+04    2.228944038396106E+04    2.228945783004883E+04    2.639665388128214E+04    2.639666947547438E+04    2.639726091282578E+04    2.639765152614204E+04    2.639789458439668E+04    2.639811763836069E+04    2.639824238733351E+04    2.639832919583253E+04    2.639841792367004E+04    2.639843073449469E+04    2.640025221413792E+04    2.640027979308707E+04    3.085715045633825E+04    3.085727209405232E+04    3.085778588977652E+04    3.085828022979220E+04    3.085830419753824E+04    3.085860573936657E+04    3.085879606557762E+04    3.085898105806345E+04    3.085898918591094E+04    3.085907977962735E+04    3.085908259836009E+04    3.086092347975994E+04    3.086092580916659E+04    3.566763180695880E+04    3.566764314615851E+04    3.566817393463257E+04    3.566857470482984E+04    3.566872819918972E+04    3.566893159178437E+04    3.566918125422564E+04    3.566925151998377E+04    3.566952333600901E+04    3.566955335759730E+04    3.566956496396138E+04    3.566958233019785E+04    3.567141730005875E+04    3.567143409837944E+04    4.082784726752164E+04    4.082793790106767E+04    4.082840854249325E+04    4.082887382127426E+04    4.082889184081941E+04    4.082920179833182E+04    4.082926858036921E+04    4.082954284081933E+04    4.082959243085024E+04    4.082985414835736E+04    4.082992994829542E+04    4.082993823608632E+04    4.082996361330245E+04    4.083176587552486E+04    4.083177455075269E+04
    1.514373790960217E-01    2.629554907810332E+02    5.682153038735003E+02    5.683239444912422E+02    1.045340251106991E+03    1.049171706158201E+03    1.050305881789547E+03    1.701261477325941E+03    1.701276145158134E+03    1.703639210352172E+03    1.705240584133706E+03    2.529272107161597E+03    2.530393745750644E+03    2.530687916065657E+03    2.533160197948147E+03    2.533762381092272E+03    3.532842387689600E+03    3.532900717425629E+03    3.533839563313662E+03    3.533923346848539E+03    3.536597850927702E+03    3.536868562761452E+03    4.709846521915341E+03    4.710422114532524E+03    4.711189221565581E+03    4.711663872828351E+03    4.711781863721441E+03    4.714201884260296E+03    4.714375867901200E+03    6.061881611726260E+03    6.061926033129537E+03    6.062968291430073E+03    6.063352347511694E+03    6.063598198779340E+03    6.063704479076309E+03    6.066176651363116E+03    6.066306239779753E+03    7.587812917806349E+03    7.588178071566335E+03    7.589032823968672E+03    7.589769916074542E+03    7.589795110576505E+03    7.589814062174233E+03    7.589980877024426E+03    7.592503460758348E+03    7.592662547451155E+03    9.288564543372937E+03    9.288596183713269E+03    9.289526518402577E+03    9.290184017432923E+03    9.290391196036227E+03    9.290581949158250E+03    9.290679032940921E+03    9.290716669553114E+03    9.293314535000500E+03    9.293329290038158E+03    1.116340644467943E+04    1.116364989826152E+04    1.116442481030119E+04    1.116519976605950E+04    1.116523947484199E+04    1.116566205655048E+04    1.116576911663016E+04    1.116577000227522E+04    1.116579364939501E+04    1.116845005332950E+04    1.116847513733661E+04    1.321293590507406E+04    1.321295805657609E+04    1.321378261108082E+04    1.321432389494136E+04    1.321466992056733E+04    1.321497596694606E+04    1.321514790744730E+04    1.321527317869123E+04    1.321539667708318E+04    1.321541597463666E+04    1.321798740291521E+04    1.321802606923634E+04    1.543665923430757E+04    1.543683162811701E+04    1.543754697318574E+04    1.543823637957978E+04    1.543826994983925E+04    1.543868919874312E+04    1.543895376195552E+04    1.543921491443901E+04    1.543922775908541E+04    1.543935385365063E+04    1.543935713853211E+04    1.544195718149095E+04    1.544196071668703E+04    1.783499314317618E+04    1.783500928705600E+04    1.783574960231561E+04    1.783630729639246E+04    1.783652446976350E+04    1.783680232789797E+04    1.783715167480428E+04    1.783725309109198E+04    1.783763475206388E+04    1.783767503222865E+04    1.783769366182296E+04    1.783771735905477E+04    1.784030832444086E+04    1.784033204276285E+04    2.040758260344908E+04    2.040771105111821E+04    2.040836680684616E+04    2.040901644071365E+04    2.040904200350390E+04    2.040947208403863E+04    2.040955943856999E+04    2.040994681728033E+04    2.041002102264953E+04    2.041038703029082E+04    2.041049289356028E+04    2.041050507072351E+04    2.041054050917026E+04    2.041308578859448E+04    2.041309805538096E+04
    2.035177552186020E-01    1.772518403981990E+02    3.462539234967026E+02    3.464026368603220E+02    6.084762724379380E+02    6.135971009699105E+02    6.150736657330572E+02    9.731018883398606E+02    9.731328514219704E+02    9.762488449537657E+02    9.783795210862636E+02    1.431186582092671E+03    1.432698356519751E+03    1.433047768021959E+03    1.436344820733612E+03    1.437146495961373E+03    1.987374686341353E+03    1.987452357273407E+03    1.988654777304319E+03    1.988789265850050E+03    1.992345053643870E+03    1.992708430136378E+03    2.638807804836577E+03    2.639584985546333E+03    2.640573735571070E+03    2.641190237610424E+03    2.641352216999332E+03    2.644584087022007E+03    2.644813520375022E+03    3.387638532647456E+03    3.387698413071882E+03    3.389063472550737E+03    3.389556152312151E+03    3.389877770682269E+03    3.390028995861630E+03    3.393329241529186E+03    3.393498694089289E+03    4.232336965679031E+03    4.232829321156571E+03    4.233943963317553E+03    4.234895512600218E+03    4.234945465484287E+03    4.234970621235455E+03    4.235183762228334E+03    4.238556008512416E+03    4.238767300144986E+03    5.174148581472286E+03    5.174191207057177E+03    5.175411235007326E+03    5.176271087091569E+03    5.176550427814343E+03    5.176787378855677E+03    5.176921750716348E+03    5.176969478341322E+03    5.180443718923822E+03    5.180463102616689E+03    6.212090261689503E+03    6.212418126689530E+03    6.213430376019853E+03    6.214449808144928E+03    6.214503689372531E+03    6.215051210995053E+03    6.215194821988265E+03    6.215196482145303E+03    6.215224722554346E+03    6.218777870171953E+03    6.218812184273230E+03    7.346966083649402E+03    7.346995930818829E+03    7.348077840331999E+03    7.348781468080165E+03    7.349250190263383E+03    7.349642530253929E+03    7.349863603014811E+03    7.350036185784823E+03    7.350197581895150E+03    7.350225832329380E+03    7.353663155952874E+03    7.353714352407057E+03    8.578111754021960E+03    8.578343780144029E+03    8.579280289545301E+03    8.580185467742642E+03    8.580229622947960E+03    8.580778276518726E+03    8.581124400353316E+03    8.581472346859417E+03    8.581491476589699E+03    8.581657295376235E+03    8.581660075413931E+03    8.585138117718965E+03    8.585143391274782E+03    9.906087918781557E+03    9.906109681150907E+03    9.907081657773326E+03    9.907811159843814E+03    9.908102708665894E+03    9.908456224279384E+03    9.908917847747984E+03    9.909057481046029E+03    9.909562642514553E+03    9.909612407850567E+03    9.909641870318317E+03    9.909671925998437E+03    9.913136468215500E+03    9.913168143270757E+03    1.133041706864734E+04    1.133058989313057E+04    1.133144937680102E+04    1.133230372356938E+04    1.133233791159184E+04    1.133289855346832E+04    1.133300212363511E+04    1.133352084449301E+04    1.133362759878924E+04    1.133410941102048E+04    1.133424901721258E+04    1.133426582580618E+04    1.133431280548940E+04    1.133771716342772E+04    1.133773364297493E+04
    2.630872857821673E-01    1.208969339227673E+02    2.219599489735285E+02    2.221602067876110E+02    3.766439556271469E+02    3.832038463659730E+02    3.850316085061799E+02    5.965481962815215E+02    5.966096846598637E+02    6.005189071539609E+02    6.032373887068225E+02    8.702407589664269E+02    8.722124450993010E+02    8.725777589190790E+02    8.767888623226071E+02    8.778083447735617E+02    1.203707191189760E+03    1.203806824241026E+03    1.205256014582428E+03    1.205471178058532E+03    1.209993646843883E+03    1.210458678178975E+03    1.593236541630163E+03    1.594251607956671E+03    1.595451179751871E+03    1.596214069041787E+03    1.596429760024991E+03    1.600562720166922E+03    1.600853259668379E+03    2.041630040200615E+03    2.041708164493966E+03    2.043408847804547E+03    2.044002358765890E+03    2.044406798477189E+03    2.044619040767031E+03    2.048837036253274E+03    2.049047793759484E+03    2.546896156968714E+03    2.547536876936956E+03    2.548915837882271E+03    2.550079204536756E+03    2.550171056973695E+03    2.550201595939416E+03    2.550460538483591E+03    2.554781481657940E+03    2.555049550822553E+03    3.110654307781858E+03    3.110709754292835E+03    3.112233205035941E+03    3.113300386626732E+03    3.113668027717678E+03    3.113939088379999E+03    3.114116803739186E+03    3.114175457007125E+03    3.118630872504472E+03    3.118654511430268E+03    3.731628308150200E+03    3.732053967658700E+03    3.733310338001798E+03    3.734589836783467E+03    3.734660628937144E+03    3.735331746537294E+03    3.735516180044948E+03    3.735521881640225E+03    3.735548806887611E+03    3.740108671830380E+03    3.740153788385635E+03    4.410861305814838E+03    4.410900093509652E+03    4.412252132699832E+03    4.413119774034771E+03    4.413732673067723E+03    4.414207844921262E+03    4.414474419999480E+03    4.414703963733315E+03    4.414904139753749E+03    4.414944628627009E+03    4.419351577695358E+03    4.419416427263610E+03    5.147492252350713E+03    5.147793111323115E+03    5.148959395747472E+03    5.150092040863498E+03    5.150147299499344E+03    5.150832116969429E+03    5.151264091511671E+03    5.151705250606204E+03    5.151731705383859E+03    5.151941102623562E+03    5.151941362498357E+03    5.156404976681427E+03    5.156412840153895E+03    5.942247646698997E+03    5.942275909023487E+03    5.943491623661109E+03    5.944399086744906E+03    5.944775831732369E+03    5.945198515634282E+03    5.945782858008724E+03    5.945968334407897E+03    5.946604954554778E+03    5.946661642348775E+03    5.946707317712548E+03    5.946742927559631E+03    5.951187371083048E+03    5.951227837629404E+03    6.794509043772047E+03    6.794732974525797E+03    6.795805190454408E+03    6.796876477880215E+03    6.796920367527419E+03    6.797614982697526E+03    6.797725978446886E+03    6.798393815625516E+03    6.798542358274668E+03    6.799145264741416E+03    6.799321115562846E+03    6.799343572656037E+03    6.799403303029670E+03    6.803771989490564E+03    6.803793357898052E+03
    3.300529532605987E-01    7.884409260424269E+01    1.428910576469349E+02    1.431574291927150E+02    2.387271196068466E+02    2.468430506763759E+02    2.490064694661009E+02    3.804045993199963E+02    3.805190116639317E+02    3.852059058276010E+02    3.885595754392479E+02    5.538003492806291E+02    5.563218953625828E+02    5.566299120181300E+02    5.618178397966710E+02    5.630625318056831E+02    7.664276609353217E+02    7.665519331018221E+02    7.681993694371718E+02    7.685427501034246E+02    7.740831038130126E+02    7.746514426851535E+02    1.013578250159386E+03    1.014876778450377E+03    1.016246850483761E+03    1.017156032674044E+03    1.017437526918486E+03    1.022532473011894E+03    1.022890251387101E+03    1.298812088483892E+03    1.298912058236800E+03    1.300941249689523E+03    1.301611678582022E+03    1.302108671917607E+03    1.302406234358266E+03    1.307601879282608E+03    1.307852681621132E+03    1.619597713036881E+03    1.620411386489702E+03    1.622038112358705E+03    1.623394013965747E+03    1.623550998005483E+03    1.623583936490976E+03    1.623888320413911E+03    1.629233133160490E+03    1.629559905093080E+03    1.977988317283171E+03    1.978058813454260E+03    1.979883460457967E+03    1.981146100585984E+03    1.981627900524559E+03    1.981908426387462E+03    1.982132534659692E+03    1.982204768428947E+03    1.987725958822047E+03    1.987752063794329E+03    2.372370588860584E+03    2.372908898219701E+03    2.374399932355494E+03    2.375944827863093E+03    2.376035960785525E+03    2.376817282886395E+03    2.377049054816080E+03    2.377059067928506E+03    2.377075180149171E+03    2.382735106516384E+03    2.382792358122500E+03    2.804061852603348E+03    2.804111045733883E+03    2.805732057235534E+03    2.806753335929112E+03    2.807534587608046E+03    2.808081991012144E+03    2.808381831947989E+03    2.808678272823822E+03    2.808915226446489E+03    2.808972198511467E+03    2.814434585550382E+03    2.814513811871391E+03    3.271976360535995E+03    3.272355973692988E+03    3.273747036258983E+03    3.275108140524732E+03    3.275174353796130E+03    3.275997507534576E+03    3.276516584234327E+03    3.277049468092842E+03    3.277082658339161E+03    3.277334189206550E+03    3.277340117509272E+03    3.282874305657906E+03    3.282886125505056E+03    3.777029661203229E+03    3.777065431866143E+03    3.778524709920247E+03    3.779605525908421E+03    3.780078863477675E+03    3.780555462348555E+03    3.781271473990477E+03    3.781510371222735E+03    3.782277283048212E+03    3.782336156065579E+03    3.782405163452032E+03    3.782444462057949E+03    3.787959006354831E+03    3.788008742323434E+03    4.318443052715515E+03    4.318725200935670E+03    4.320007337430256E+03    4.321297934678173E+03    4.321352644326686E+03    4.322176512572092E+03    4.322281725821673E+03    4.323116412136775E+03    4.323316373553006E+03    4.324036126282855E+03    4.324249493141518E+03    4.324278704946961E+03    4.324352260515398E+03    4.329774888633061E+03    4.329801954632357E+03
    4.043101950455972E-01    4.519720347412058E+01    8.757349760483788E+01    8.791832168398361E+01    1.488752381288027E+02    1.586195892611354E+02    1.610659727914601E+02    2.454942015193323E+02    2.456937372149711E+02    2.510645682542645E+02    2.550822056395209E+02    3.604574055019088E+02    3.636553449023516E+02    3.637864541276438E+02    3.699738073540444E+02    3.714327406994357E+02    5.030377873099841E+02    5.031882857760993E+02    5.049487684861523E+02    5.054957610691855E+02    5.120536782861496E+02    5.127141678426839E+02    6.673383731289927E+02    6.689824675484622E+02    6.704439493389108E+02    6.714980578932605E+02    6.718610353522686E+02    6.779345124535022E+02    6.783675572137259E+02    8.578188718849843E+02    8.579456400554369E+02    8.602741100926011E+02    8.609756772238684E+02    8.615820859297522E+02    8.620023214126146E+02    8.681894752181298E+02    8.684752529727925E+02    1.071308170672103E+03    1.072325752308405E+03    1.074157608296064E+03    1.075669416276658E+03    1.075919045106271E+03    1.075950297284240E+03    1.076306345745045E+03    1.082710871968956E+03    1.083094116774703E+03    1.310366147820045E+03    1.310454656051137E+03    1.312560820133688E+03    1.313984885409039E+03    1.314624583478793E+03    1.314872468341919E+03    1.315140076228170E+03    1.315232157027084E+03    1.321874364360213E+03    1.321898657287250E+03    1.572990674732260E+03    1.573659287151693E+03    1.575356706987841E+03    1.577162003458404E+03    1.577277898114424E+03    1.578141014167250E+03    1.578429337368632E+03    1.578430330987134E+03    1.578441087727512E+03    1.585260353539360E+03    1.585330503808809E+03    1.860813699323658E+03    1.860875180823876E+03    1.862748594790157E+03    1.863899792651501E+03    1.864877718801068E+03    1.865480107435007E+03    1.865788047592909E+03    1.866160920149954E+03    1.866429183049758E+03    1.866507974473087E+03    1.873086483181557E+03    1.873180298360678E+03    2.172493352929729E+03    2.172963032364260E+03    2.174558373138536E+03    2.176137434339598E+03    2.176213541706115E+03    2.177174278320477E+03    2.177778952067382E+03    2.178388857536995E+03    2.178425126571025E+03    2.178719122494675E+03    2.178737415498259E+03    2.185403284053175E+03    2.185421240786229E+03    2.509159919156305E+03    2.509204445302574E+03    2.510893501759228E+03    2.512130814902152E+03    2.512713559303187E+03    2.513219746559067E+03    2.514076316023034E+03    2.514375031468768E+03    2.515257462397515E+03    2.515311277973932E+03    2.515412464388532E+03    2.515452352325044E+03    2.522105194304320E+03    2.522164088746884E+03    2.869853381102329E+03    2.870201604844430E+03    2.871677519792046E+03    2.873178876060488E+03    2.873245684689310E+03    2.874185659312646E+03    2.874268078881098E+03    2.875288073455475E+03    2.875548042827797E+03    2.876366399387437E+03    2.876617544712208E+03    2.876654267509696E+03    2.876742887652752E+03    2.883287602218863E+03    2.883321429777566E+03
