    9.100642489183741E-03    1.213089427190493E+05    2.541247484077339E+05    4.352362282340413E+05    4.352365905012948E+05    6.646448497474920E+05    6.646453131193031E+05    9.423497414708362E+05    9.423498982979857E+05    9.423502988890921E+05    1.268351410005181E+06    1.268351477128143E+06    1.268351859019408E+06    1.642649300381743E+06    1.642649457814124E+06    1.642649548274150E+06    1.642649951980569E+06    2.065244007157810E+06    2.065244109553570E+06    2.065244147183388E+06    2.065244517573273E+06    2.536134943163324E+06    2.536135079842276E+06    2.536135224894135E+06    2.536135250121901E+06    2.536135635567895E+06    3.055322672998002E+06    3.055322776793987E+06    3.055322838459598E+06    3.055322877487350E+06    3.055323256002271E+06    3.622806676912680E+06    3.622806795186517E+06    3.622806950318621E+06    3.622806998971886E+06    3.622807030779615E+06    3.622807397647678E+06    4.238587436716234E+06    4.238587517759793E+06    4.238587582833829E+06    4.238587658657765E+06    4.238587704914475E+06    4.238588062051428E+06    4.902664501236148E+06    4.902664603727193E+06    4.902664733931442E+06    4.902664788503909E+06    4.902664845165034E+06    4.902664900642283E+06    4.902665242253246E+06    5.615038291484340E+06    5.615038356345707E+06    5.615038434921376E+06    5.615038476074272E+06    5.615038558530616E+06    5.615038616640748E+06    5.615038944666192E+06    6.375708415679000E+06    6.375708503501542E+06    6.375708634099885E+06    6.375708652943942E+06
    3.048636648471348E-02    1.128602406701019E+04    2.312262839097444E+04    3.926015046426489E+04    3.926136755471647E+04    5.970352566143842E+04    5.970508640593252E+04    8.444980503904290E+04    8.445033906483401E+04    8.445170222846951E+04    1.135007248775719E+05    1.135009753247364E+05    1.135022581644966E+05    1.468543808951927E+05    1.468549227504770E+05    1.468552562616331E+05    1.468566255276153E+05    1.845128201391178E+05    1.845132145043412E+05    1.845133148691377E+05    1.845145902830749E+05    2.264740058398365E+05    2.264744886595843E+05    2.264750405367415E+05    2.264750866376944E+05    2.264764283338903E+05    2.727399163270363E+05    2.727403356150110E+05    2.727405580909118E+05    2.727406130769460E+05    2.727419693298184E+05    3.233087024838944E+05    3.233091298810616E+05    3.233097485570174E+05    3.233099010713761E+05    3.233099648134428E+05    3.233112742501722E+05    3.781821035015691E+05    3.781824759912551E+05    3.781826951361000E+05    3.781829656418170E+05    3.781830389758237E+05    3.781843523263036E+05    4.373584694978475E+05    4.373588526703888E+05    4.373594004499670E+05    4.373596283792977E+05    4.373598237632685E+05    4.373598687105903E+05    4.373611767669631E+05    5.008393656934348E+05    5.008397115495860E+05    5.008399380072131E+05    5.008401828312924E+05    5.008404633527419E+05    5.008404653690135E+05    5.008417707644275E+05    5.686233052339935E+05    5.686236504710197E+05    5.686242116300012E+05    5.686243404942738E+05
    6.403661698629914E-02    2.904957591531513E+03    5.590049678653385E+03    9.244622040834794E+03    9.247171970560399E+03    1.387900936564223E+04    1.388228389192441E+04    1.948704537991275E+04    1.948816101588164E+04    1.949101972013000E+04    2.607235171731348E+04    2.607287498573866E+04    2.607556816132579E+04    3.363095278592926E+04    3.363208581035244E+04    3.363278214278087E+04    3.363565713624267E+04    4.216712635078606E+04    4.216795335886308E+04    4.216816082590151E+04    4.217083954967291E+04    5.167661359693334E+04    5.167762393264993E+04    5.167877853703728E+04    5.167887586312581E+04    5.168169324454649E+04    6.216355318118168E+04    6.216443392711925E+04    6.216489859063771E+04    6.216501071466982E+04    6.216786104227614E+04    7.362407559406995E+04    7.362497048613642E+04    7.362626798339239E+04    7.362658604889634E+04    7.362672034330115E+04    7.362947105720166E+04    8.606182155596309E+04    8.606260552867649E+04    8.606306295228210E+04    8.606362875189121E+04    8.606378183224956E+04    8.606654242007756E+04    9.947333602984712E+04    9.947413891592446E+04    9.947528811059707E+04    9.947576884231204E+04    9.947617769882950E+04    9.947626678947125E+04    9.947901907648725E+04    1.138618980445603E+05    1.138626282022390E+05    1.138630988863448E+05    1.138636157676330E+05    1.138641963894143E+05    1.138642082572093E+05    1.138669496244918E+05    1.292243914738869E+05    1.292251154969360E+05    1.292262934709759E+05    1.292265674485858E+05
    1.096666858430195E-01    1.223277793720745E+03    2.142363751309998E+03    3.383887288803514E+03    3.388221648617063E+03    4.965417099639219E+03    4.971004577211643E+03    6.876515081966990E+03    6.878400062830947E+03    6.883271158486100E+03    9.123271784441222E+03    9.124153130774148E+03    9.128755672663872E+03    1.169898871989716E+04    1.170090515158102E+04    1.170207545963600E+04    1.170698861960730E+04    1.461088878255743E+04    1.461228988674995E+04    1.461263694708485E+04    1.461721428049785E+04    1.785177241115143E+04    1.785348250387864E+04    1.785543108907840E+04    1.785560086650867E+04    1.786041379498336E+04    2.142864170951758E+04    2.143013608938741E+04    2.143091802495441E+04    2.143111019513178E+04    2.143597944535173E+04    2.533494947277884E+04    2.533646467659596E+04    2.533866072025534E+04    2.533920146966349E+04    2.533942865481103E+04    2.534413040699486E+04    2.957685702847727E+04    2.957818550454537E+04    2.957895834362082E+04    2.957991899357430E+04    2.958017905136637E+04    2.958489790596957E+04    3.414851538986868E+04    3.414987530908507E+04    3.415181677725037E+04    3.415263730945824E+04    3.415333265621090E+04    3.415348343582827E+04    3.415818754628133E+04    3.905547707290517E+04    3.905671591722422E+04    3.905750982501528E+04    3.905838447594831E+04    3.905937480405749E+04    3.905939658279596E+04    3.906408158615696E+04    4.429246442653632E+04    4.429369104031641E+04    4.429568626661185E+04    4.429614345546122E+04
    1.672644481545040E-01    6.660793347950878E+02    1.066032547238273E+03    1.593632647843393E+03    1.600129676061312E+03    2.275312177176341E+03    2.283762832374235E+03    3.095511661988741E+03    3.098317253940882E+03    3.105668857079767E+03    4.063198290129259E+03    4.064507069997842E+03    4.071486156940632E+03    5.168478734868753E+03    5.171331970521069E+03    5.173057817540963E+03    5.180511038639565E+03    6.422063196509966E+03    6.424158561886458E+03    6.424667348092098E+03    6.431609548177561E+03    7.813247281399920E+03    7.815797835440955E+03    7.818690513238253E+03    7.818953480118893E+03    7.826254114146384E+03    9.352461280542075E+03    9.354701392812198E+03    9.355853591939935E+03    9.356147898559500E+03    9.363532543233414E+03    1.102994916498452E+04    1.103221040777118E+04    1.103548824349087E+04    1.103629826505334E+04    1.103663572730251E+04    1.104377549850896E+04    1.285489649773743E+04    1.285688137613410E+04    1.285803270229483E+04    1.285947132114755E+04    1.285986150170230E+04    1.286702751038683E+04    1.481857803917377E+04    1.482060876596077E+04    1.482349462332898E+04    1.482473809514970E+04    1.482578096864725E+04    1.482600755591687E+04    1.483314929550597E+04    1.692928080680228E+04    1.693113501744492E+04    1.693231328598689E+04    1.693361837864431E+04    1.693511529299595E+04    1.693514883030696E+04    1.694226284326318E+04    1.917912549470563E+04    1.918095772105968E+04    1.918393673021671E+04    1.918460015749204E+04
    2.366888210566849E-01    4.009979790980153E+02    6.069492047930016E+02    8.629627054969599E+02    8.718328130777522E+02    1.205580379145473E+03    1.217331278634522E+03    1.613660546393627E+03    1.617486860100515E+03    1.627685851843308E+03    2.099150268425215E+03    2.100942295088287E+03    2.110685205188460E+03    2.648811047562909E+03    2.652687109201987E+03    2.655006883304968E+03    2.665430270984310E+03    3.277067670079107E+03    3.279945025624814E+03    3.280628005688452E+03    3.290331324814423E+03    3.969424022302869E+03    3.972903218645462E+03    3.976825534912781E+03    3.977192358508317E+03    3.987416022839092E+03    4.740061230643454E+03    4.743148733687859E+03    4.744684191624075E+03    4.745101229242141E+03    4.755438060140160E+03    5.575699148622913E+03    5.578786941356047E+03    5.583275627678467E+03    5.584375071908737E+03    5.584830436002901E+03    5.594847846116616E+03    6.488856420434416E+03    6.491574295184316E+03    6.493148750085676E+03    6.495113704323206E+03    6.495649515720348E+03    6.505705237320242E+03    7.467628693238933E+03    7.470404501100486E+03    7.474324726809299E+03    7.476068933401484E+03    7.477491794306377E+03    7.477804038437653E+03    7.487824298595013E+03    8.523332241811093E+03    8.525877394958949E+03    8.527474233781488E+03    8.529264717704784E+03    8.531335429612986E+03    8.531382553275267E+03    8.541367505383119E+03    9.645201325621510E+03    9.647707120256420E+03    9.651779408087139E+03    9.652649690959188E+03
    3.177698626218293E-01    2.372673096267389E+02    3.591338952214755E+02    4.927805899893849E+02    5.038969018987107E+02    6.852587635897796E+02    7.004978099135500E+02    9.100869147219353E+02    9.149944842976738E+02    9.282041278364650E+02    1.181850768047473E+03    1.184188921753841E+03    1.196905918610298E+03    1.484304504094000E+03    1.489192541622391E+03    1.492090313941885E+03    1.505762748367885E+03    1.835316375238946E+03    1.839016911245805E+03    1.839908339731061E+03    1.852608358715781E+03    2.216744086180981E+03    2.221167737089786E+03    2.226119901558052E+03    2.226569100368321E+03    2.240043892498850E+03    2.646476484954874E+03    2.650478997974200E+03    2.652347039131604E+03    2.652901618205483E+03    2.666515567607078E+03    3.107707651723043E+03    3.111640096796749E+03    3.117408003100795E+03    3.118759725112207E+03    3.119323507643748E+03    3.132569760315276E+03    3.616322824129086E+03    3.619804402446614E+03    3.621830790216652E+03    3.624302720430460E+03    3.624987020398316E+03    3.638289575894320E+03    4.157187703443409E+03    4.160728261337649E+03    4.165693528569331E+03    4.168012754806569E+03    4.169788418137178E+03    4.170188919988611E+03    4.183449579928966E+03    4.744710157368044E+03    4.747980137077358E+03    4.749995754241843E+03    4.752312731084764E+03    4.754958777989864E+03    4.755019060354959E+03    4.768241723623583E+03    5.365169573705011E+03    5.368368457209569E+03    5.373565282334257E+03    5.374621350164482E+03
    4.103091324485924E-01    1.190672033315602E+02    2.009302918796911E+02    2.727840406864079E+02    2.854259285736433E+02    3.905956322079796E+02    4.089742982911233E+02    5.240068151027178E+02    5.301127039179058E+02    5.460845777586034E+02    6.893841311794885E+02    6.923876574711418E+02    7.079276382289124E+02    8.684189332102396E+02    8.742003990675505E+02    8.775850193267815E+02    8.944878321307438E+02    1.081459139778289E+03    1.085930880737396E+03    1.087245007481937E+03    1.102800830791020E+03    1.307476445943322E+03    1.312776680605889E+03    1.318652731210983E+03    1.319099612751195E+03    1.335953762026758E+03    1.567516880586767E+03    1.572471975976845E+03    1.574535856243101E+03    1.575231069452057E+03    1.592241346120469E+03    1.841657516961681E+03    1.846379581449348E+03    1.853438458518584E+03    1.854913818797095E+03    1.855539553151736E+03    1.872208981248895E+03    2.148841200169647E+03    2.153067935639059E+03    2.155575001406806E+03    2.158411582203565E+03    2.159228345339419E+03    2.175985547845986E+03    2.470961577525534E+03    2.475222181300730E+03    2.481157559621259E+03    2.484130239082834E+03    2.486121334667863E+03    2.486602182434657E+03    2.503331882725905E+03    2.825299039903015E+03    2.829281082248681E+03    2.831680517627779E+03    2.834565961074007E+03    2.837663350574388E+03    2.837729330282222E+03    2.854433429120392E+03    3.195369514588366E+03    3.199223876433582E+03    3.205483218086117E+03    3.206692591023262E+03
    5.140801607707495E-01    2.728055916847597E+01    8.849751059691050E+01    1.277588845898460E+02    1.403728199846641E+02    2.048418907371728E+02    2.249590606854321E+02    2.885984803929794E+02    2.963310240628700E+02    3.140488820098120E+02    3.960364280754440E+02    3.999774266959032E+02    4.174872134897287E+02    5.082080337193772E+02    5.147227852913948E+02    5.183670817621684E+02    5.379115280627445E+02    6.461925944032409E+02    6.512139099355165E+02    6.537027061051432E+02    6.711681870489285E+02    7.876254502100417E+02    7.936591917267781E+02    8.001801116789031E+02    8.005287020350609E+02    8.204698267149618E+02    9.554860442238985E+02    9.613791240442254E+02    9.634549272213783E+02    9.643006581480172E+02    9.844126372934149E+02    1.127657469169324E+03    1.133043193445363E+03    1.141300262665040E+03    1.142774381953451E+03    1.143283827954716E+03    1.163289024557286E+03    1.325435825461918E+03    1.330345692709871E+03    1.333403830787582E+03    1.336253914526341E+03    1.337159712150260E+03    1.357320286337264E+03    1.528343450439792E+03    1.533215423868196E+03    1.539963376656064E+03    1.543690314596310E+03    1.545580787506205E+03    1.546127554368440E+03    1.566322222665474E+03    1.756012094965127E+03    1.760650835291659E+03    1.763372563510023E+03    1.766898881766435E+03    1.770107898181119E+03    1.770157999701041E+03    1.790386156765717E+03    1.989659007100815E+03    1.994074045565578E+03    2.001234393840710E+03    2.002571380170493E+03
    6.288289967118628E-01   -4.561622181634795E+01    3.565766880949298E+00    2.660632841560567E+01    3.715689335927385E+01    7.985852313416041E+01    9.895486767248599E+01    1.346924137445753E+02    1.447955780343044E+02    1.624063057915932E+02    2.081748722176703E+02    2.136137040384497E+02    2.310249586770926E+02    2.821060542204353E+02    2.894038489190351E+02    2.928715559434844E+02    3.134157910147690E+02    3.760827443215883E+02    3.813256847755874E+02    3.865407836823202E+02    4.036359089715447E+02    4.686628179392438E+02    4.752676054501394E+02    4.816003284902935E+02    4.824407119054798E+02    5.040570019578928E+02    5.827525959908224E+02    5.892976960934604E+02    5.914071611361918E+02    5.927784970475348E+02    6.146393003653183E+02    6.956024541136181E+02    7.014787432756921E+02    7.103456674751559E+02    7.120147671681361E+02    7.126491474819608E+02    7.348780167843652E+02    8.296884553982684E+02    8.351825474273642E+02    8.390076219087032E+02    8.411903443367698E+02    8.421038390125723E+02    8.651504795571791E+02    9.631427973185164E+02    9.684677672958187E+02    9.757861133189026E+02    9.803751387805278E+02    9.816508333239169E+02    9.823341205133995E+02    1.005493814027624E+03    1.117120360926242E+03    1.122329891728112E+03    1.125316905757964E+03    1.129638305828959E+03    1.132264850869681E+03    1.132278303667743E+03    1.155718152488825E+03    1.271267405142300E+03    1.276102086661582E+03    1.283901926760209E+03    1.285369520463508E+03
