  4.85743065E-01  5.66422515E-05 -2.59793254E-12 -1.42133464E-08 -3.37231992E-06  7.94815546E-13  9.51767781E-13 -1.45710392E-09 -1.47193397E-06 -5.63142836E-06  1.16872906E-13  4.88991735E-13  1.00716335E-12 -6.14226521E-11  1.10274043E-06  1.09671255E-09  2.81878057E-06 -1.20823900E-13  1.52231061E-13 -3.22198344E-13  2.06213408E-13 -2.71942830E-10 -6.03366869E-07  5.16598079E-07 -2.89946903E-10 -7.66034925E-07 -8.01283137E-14 -1.49454094E-15  9.52969858E-14  1.13761240E-14  1.49029366E-13 -1.12888939E-10  2.60468732E-07 -3.61433206E-11 -6.42642366E-12 -9.38717420E-08  2.45029967E-07 -1.83275946E-14 -5.51222268E-14  1.54085894E-14  3.48915350E-14
  5.74224414E-01  2.02868176E-04 -7.96727537E-12 -5.47483922E-08 -2.06208785E-05  4.58004397E-12  2.69074682E-12 -6.12819223E-09 -7.72885485E-06 -9.48691759E-13 -1.71105680E-05  2.48191921E-12  3.77609899E-12 -3.19358136E-10  5.32462286E-06  4.60423770E-09  1.18966832E-05 -6.90240915E-13  8.03852186E-13 -1.64272884E-12  8.40072776E-13 -1.51612458E-09 -3.37451293E-06  2.81991984E-06 -1.31649670E-09 -3.42679450E-06 -4.52004537E-13 -4.07603479E-15  3.80150566E-13  7.34497463E-14  7.41011634E-13 -7.14450281E-10  4.24805598E-10 -1.45213280E-06 -3.53072530E-11 -6.46500335E-07  1.30242938E-06 -7.11026632E-14 -3.05979893E-13  1.00518276E-13  1.54338001E-13
  6.69616089E-01  6.80311502E-04 -2.37432109E-11 -1.89887314E-07 -8.49121903E-05  2.11875260E-11  5.02160995E-12 -2.20913487E-08 -1.35252881E-11  3.07968286E-05 -4.13493221E-05  1.11461156E-11  1.20588669E-11 -1.42034745E-09  2.19533667E-05  1.62452187E-08  4.17646982E-05 -4.75677892E-12  4.41315897E-12 -8.02169302E-12  2.12583372E-12 -6.87155569E-09 -1.60934797E-05  1.36443571E-05 -4.53620249E-09 -1.20012676E-05 -2.11925551E-12  4.20962095E-14  1.27077998E-12  4.70099628E-13  2.73670543E-12 -3.54954421E-09  6.55191524E-10 -6.49736432E-06 -2.84715141E-10 -3.41659681E-06  5.52335878E-06 -2.96353710E-13 -1.34121244E-12  4.75349281E-13  7.23979514E-13
  7.71769146E-01  2.09984747E-03 -7.01540665E-11 -5.77540486E-07 -2.62683417E-04  8.01558588E-11  7.43523880E-13 -6.68945839E-08 -3.11685384E-11  9.33372144E-05 -8.04790105E-05  4.16982212E-11  3.26326628E-11 -6.10107953E-09  7.58833976E-05  3.69958040E-08 -1.48224802E-11  3.98253875E-12  1.19914862E-04 -5.11827277E-11  2.61551628E-12 -2.51952194E-08 -6.43321808E-05  5.65696095E-05 -1.21282356E-08 -1.83590877E-11  2.93108831E-05  8.32550428E-13  1.45588829E-12  2.06324651E-12  7.98709577E-12 -1.44570749E-08  1.72224518E-10 -2.26847262E-05 -1.73178262E-09 -1.55066163E-05  1.75112470E-05  4.44554766E-12 -1.11503917E-13  1.41568949E-12  1.83970949E-12
  8.80524084E-01  5.86665027E-03 -1.97742866E-10 -1.49555115E-06 -6.32486572E-04  2.48506964E-10 -3.82041485E-11 -1.67339229E-07 -8.37440362E-11  2.12006580E-04 -1.31142126E-04  1.11548091E-10  7.71072465E-11 -2.04234101E-08  1.92133958E-07 -2.14782999E-04 -7.66141243E-11  1.03757150E-12  5.58098513E-11 -2.78574039E-04 -4.03239171E-12 -7.40088235E-08 -2.01684528E-04  2.46767141E-11 -1.90197091E-04 -2.62921683E-08  1.33866107E-11  3.83065857E-05 -2.30069551E-12  6.13997538E-12  1.69258580E-11 -4.64091137E-08 -5.34854666E-09 -6.13619954E-05 -7.41579009E-09 -5.27113353E-05 -5.91701973E-13  3.91702607E-11 -1.23526593E-11 -4.23240618E-05 -1.36099155E-12
  9.95711096E-01  1.46067128E-02 -4.94581980E-10 -3.19762087E-06 -1.19685830E-03  6.26492666E-10 -1.76984757E-10 -3.40852423E-07 -1.98878661E-10  3.54209890E-04 -1.99050450E-04  1.56179395E-08  1.73674937E-10  1.71730873E-10  3.99788274E-07 -4.87047476E-04 -6.64416135E-10 -6.96936203E-11 -5.12968751E-11 -5.44084034E-04 -2.25468027E-07  2.61247066E-11 -4.04589777E-10 -4.68719773E-04 -4.91973821E-04 -4.89304706E-08  4.12590037E-11 -2.71873240E-05  9.55981546E-12  1.02930274E-11  1.88916653E-11 -1.13829277E-07 -2.37786577E-08 -1.26811072E-04 -2.04951932E-08 -2.05412568E-11 -8.28556349E-11  4.48706428E-11 -1.32912083E-04 -1.35362658E-10 -7.69689399E-05
  1.11715033E+00  3.19952676E-02 -1.02763151E-09 -5.44786881E-06 -1.76696300E-03  1.25533811E-09 -4.91957255E-10 -5.53201838E-07 -3.91602950E-10  4.33790041E-04 -3.07006189E-04  1.11277989E-09  5.51738825E-07  1.78661661E-10  7.27831606E-07 -3.93775278E-10 -8.57151900E-04 -3.60061753E-10 -2.17908484E-10  2.45669613E-07 -9.39563414E-04 -1.84046900E-10 -7.58587182E-11 -7.74973696E-04 -3.81416637E-07  9.62923207E-04  1.46605252E-09 -2.51557588E-04  6.71746379E-11  3.62047278E-11  1.92965684E-07 -6.98414883E-12 -5.43976348E-08 -1.89462694E-04 -1.58051723E-11 -2.46011827E-08 -1.45179470E-10  4.72843876E-11 -2.49922130E-04 -1.39093695E-11 -1.10702552E-04
  1.24465217E+00  6.10538356E-02 -1.68031305E-09 -6.96720396E-06 -1.94296276E-03  1.89816365E-09 -9.22387553E-10 -6.81098718E-07 -6.04149706E-10  4.26915700E-04  3.21452513E-12  3.37504652E-06  4.52927269E-04  1.40515366E-10  1.01965736E-06 -1.16713801E-10 -1.12022641E-03 -9.83922730E-10 -4.75034433E-10  3.28754692E-07  1.06276445E-10 -1.37032385E-03 -1.45217364E-10 -8.80150791E-04 -3.35471993E-07  2.55408743E-10  1.39554507E-03 -6.36326842E-04  2.86453887E-10  1.23682376E-07  1.09894877E-11 -1.10616207E-10 -7.93638471E-08 -5.08823044E-12 -1.28960693E-07  4.19119951E-09 -1.88711357E-04  8.94301358E-11 -3.51736252E-04  8.85107714E-11 -1.01823707E-04
  1.37801755E+00  1.00751357E-01 -1.99848148E-09 -5.58569101E-06 -1.31120061E-03 -1.02585838E-09 -1.86324663E-09 -5.41656065E-07 -6.52904371E-10  3.85475991E-04  9.33014009E-11  5.42959303E-07  5.53814561E-04  7.35923017E-11  9.71977771E-07  5.37926312E-12 -1.01055403E-03 -1.58029049E-09 -6.56336678E-10  3.05459786E-07  1.32249412E-10 -1.45751967E-03 -1.84869886E-10 -6.77843058E-04 -3.77846749E-07  1.50238431E-10  1.37465503E-03 -1.00781008E-03  2.33420680E-09 -1.06197010E-09 -4.28602142E-07 -4.65502991E-11 -1.68164319E-08 -3.02255982E-12 -1.10609460E-07  5.54961284E-11 -1.16591069E-04  1.01888480E-10 -1.55835554E-10  3.73252119E-04 -3.56502566E-08
  1.51703822E+00  1.43035003E-01 -1.32547908E-09  3.01598140E-07  1.76610791E-04 -1.77994070E-11 -2.99180157E-10 -2.32319650E-08 -2.91685778E-10  2.06159112E-04  6.14366181E-11  5.32527386E-08  4.76759367E-04 -2.95730264E-10  1.64703901E-11 -4.64267651E-07 -5.08085341E-04 -1.26364385E-09 -4.87417679E-10  1.68429267E-07  8.95709631E-11 -8.79390773E-04 -1.35068881E-10 -3.08599379E-04 -2.55512214E-07  7.39270026E-11  7.23696705E-04 -3.81320058E-10 -4.85070279E-10  3.73847275E-07 -9.36512893E-04 -2.21181125E-11  3.86955574E-07  1.42042804E-11 -4.69544592E-08  4.77857870E-12 -4.24016540E-05  6.89600183E-11 -5.62362073E-11  2.86721475E-04 -2.66547337E-08
  1.66149712E+00  1.74130224E-01  6.76477215E-10  9.80532778E-06  1.95447184E-03  2.43681588E-09  2.88238988E-09  7.69562401E-07  5.59933098E-10 -1.07213769E-04 -2.76299131E-11  6.80329343E-08  7.11988308E-12 -1.43533694E-04 -9.12459255E-12  6.65781557E-08  8.59586376E-05  2.98470857E-10  1.02967430E-10 -5.49260879E-09 -1.62761392E-11  1.67946366E-04  3.52189716E-11  5.37372676E-05  9.56517229E-08 -1.10167626E-11  2.31254719E-11  8.33797599E-08  5.95268114E-05  1.02657732E-11  2.22031789E-11 -5.62076303E-05  4.65748813E-08  5.92015836E-12 -2.67496865E-08  4.57460192E-12 -2.93260608E-05  8.13871774E-11 -3.73115015E-11 -9.82862194E-09 -1.21005712E-04
  1.81116870E+00  1.81515803E-01  3.53137907E-09  1.92388366E-05  3.11722005E-03  5.26309479E-09  6.32965952E-09  1.53100525E-06  1.61722825E-09 -3.74021965E-04 -1.17600773E-10  2.09265101E-07  4.61507435E-11  2.97770055E-04 -1.14321647E-11  2.17643163E-07  4.52830279E-04  2.23734940E-09  8.12393673E-10 -1.20842057E-07 -1.34808852E-10  1.10277327E-03  2.56481057E-10  1.52016224E-06  2.82636251E-04 -1.02758157E-10 -2.76233270E-11  3.81206110E-10 -1.83524642E-11 -2.22368797E-04 -7.87288652E-11  1.48654743E-06 -1.05473808E-03 -4.13565049E-11  4.12169272E-11  4.64530748E-07 -7.54778882E-05  3.34334357E-10 -9.07536936E-11 -2.71516997E-08  9.80827437E-12
  1.96581926E+00  1.62047093E-01  6.07791665E-09  2.44290607E-05  3.10910283E-03  6.49423207E-09  8.03436603E-09  1.95385561E-06  2.36055092E-09 -4.67612477E-04 -1.66099584E-10  2.75382075E-07  7.62076569E-11  6.06023252E-04 -9.09034779E-12  3.42896288E-08  5.12615400E-04  3.34822319E-09  1.21624366E-09 -1.45310151E-07 -2.00714960E-10  1.46816693E-03  3.94963547E-10  1.27701604E-07  3.33498812E-04 -1.53027137E-10 -3.07929507E-11  3.08863428E-09 -1.73509505E-11 -2.54107416E-04 -8.59444327E-11  4.06987749E-07 -7.39746954E-11  1.68426809E-03 -7.19589923E-11  1.51188153E-06 -1.25497261E-04  8.83103979E-10 -2.08187539E-10 -4.06391211E-08  2.86213977E-11
  2.12520733E+00  1.24095653E-01  7.24478392E-09  2.36815088E-05  2.14756955E-03  5.27439561E-09  7.11413268E-09  1.92934142E-06  2.44780290E-09 -4.03634391E-04 -1.61156171E-10  2.43797574E-07  7.77776129E-11  6.68049043E-04 -9.91574250E-12 -2.05314575E-07  3.85234914E-04  3.16681162E-09  1.15240336E-09 -1.10799052E-07 -1.89602620E-10  1.23744848E-03  3.76350396E-10 -1.99373920E-09  2.44174316E-04 -1.26986982E-10 -2.75228102E-11 -9.76339691E-09 -1.80103191E-11 -1.88536702E-04 -6.65833436E-11  1.65362364E-07 -2.37348560E-11  1.63958915E-03 -6.53345688E-11  2.12481793E-06 -1.33504585E-04  1.34260310E-09 -3.07678516E-10 -4.12818715E-08  4.40009381E-11
  2.28908405E+00  8.17538406E-02  6.76032151E-09  1.85451214E-05  9.45982870E-04  2.75360424E-09  4.53449001E-09  1.57159023E-06  1.96705458E-09 -2.71792143E-04 -1.21494699E-10  1.67225910E-07  5.88883225E-11  5.27856001E-04 -1.26301418E-11 -2.93646339E-07  2.23635317E-04  2.16745996E-09  8.01008026E-10 -6.37352661E-08 -1.30868883E-10  7.13090423E-04  2.38181187E-10 -1.47502672E-08  1.01685994E-04 -4.93763767E-11 -1.34484738E-11 -2.81414978E-08 -1.38604934E-11 -1.11299959E-04 -4.34229820E-11  7.47628478E-08 -1.25929804E-11  1.17820344E-03 -3.84349399E-11  1.86478770E-06 -1.00331560E-04  1.29267444E-09 -3.05701075E-10 -3.06688413E-08  4.54041747E-11
  2.45719354E+00  4.65167791E-02  5.17633016E-09  1.20670575E-05  9.72757669E-05  6.66764775E-10  1.98637248E-09  1.09049375E-06  1.27872419E-09 -1.50341105E-04 -7.46350124E-11  9.40279342E-08  3.54060841E-11  3.04075909E-04 -1.30655072E-11 -2.08384277E-07  1.09304708E-04  1.13189955E-09  4.39517608E-10 -3.01408556E-08 -7.03450649E-11  2.33081036E-04  8.04462674E-11  6.76811292E-09 -7.54361395E-06  2.42758794E-11  4.93741121E-12 -3.55561700E-08 -6.45642814E-12 -5.55090122E-05 -2.45039208E-11  3.31624360E-08 -6.73789260E-12  6.60794832E-04 -1.40952392E-11  1.17307830E-06 -5.56938411E-05  8.26218306E-10 -2.11443182E-10 -1.76133088E-08  3.23082264E-11
  2.62927333E+00  2.29701306E-02  3.33036402E-09  6.63938362E-06 -2.48564639E-04 -2.65418809E-10  4.54605687E-10  6.56688285E-07  6.93720471E-10 -6.99282138E-05 -3.82886099E-11  4.46175913E-08  1.73653140E-11  1.04858579E-04 -8.97765693E-12 -5.75678801E-08  5.01160754E-05  4.77731330E-10  2.08292605E-10 -1.34424561E-08 -3.20342661E-11 -3.76016658E-05 -2.09854492E-11  2.26435286E-08 -5.25515982E-05  5.93595583E-11  1.72457287E-11 -2.89672770E-08 -1.00902826E-13 -2.36177559E-05 -1.19987940E-11  1.37275207E-08 -3.22015467E-12  2.94082236E-04 -1.64000833E-12  5.58403655E-07 -2.26325424E-05  3.45194887E-10 -1.00539774E-10 -8.05899514E-09  1.58862277E-11
  2.80505472E+00  9.89891929E-03  1.82309168E-09  3.13492061E-06 -2.61440961E-04 -1.15988087E-10  4.00950164E-10  3.47261009E-07  3.22971197E-10 -2.76336887E-05 -1.65196703E-11  1.80414835E-08  6.96398533E-12 -1.55797901E-05 -1.21704444E-12  4.06998292E-08  2.33484813E-05  1.70292634E-10  9.24660274E-11 -7.24199038E-09 -1.39457534E-11 -1.15828227E-04 -5.25861478E-11  2.21624926E-08 -4.97651768E-05  5.66359411E-11  1.92181875E-11 -1.62553693E-08  2.76064002E-12 -8.83619613E-06 -5.02033674E-12  5.09445893E-09 -1.31252063E-12  1.03391676E-04  1.80104246E-12  2.02318004E-07 -6.05670264E-06  8.57608378E-11 -2.94150013E-11 -2.93247650E-09  5.00861658E-12
  2.98426326E+00  3.74580568E-03  8.52614071E-10  1.29556757E-06 -1.61199196E-04 -1.73480769E-10  2.51410028E-10  1.62719844E-07  1.32454189E-10 -9.18335371E-06 -5.92086058E-12  6.21661997E-09  2.18065778E-12 -5.87856041E-05  6.23318640E-12  5.99837540E-08  9.76600451E-06  4.80751826E-11  3.63944112E-11 -5.16998164E-09 -6.36929763E-12 -9.50536778E-05 -4.30665663E-11  1.21127676E-08 -3.05091748E-05  3.70560363E-11  1.42734334E-11 -5.97487149E-09  2.78299531E-12 -2.67994811E-06 -1.70579844E-12  1.74895459E-09 -3.81198283E-13  2.85686789E-05  1.42342543E-12  5.49489912E-08 -5.51220686E-07  7.01484776E-12 -2.72657438E-12 -8.31920117E-10  7.65235255E-13
  3.16661913E+00  1.25257127E-03  3.39306653E-10  4.84964083E-07 -7.19792249E-05 -9.63803540E-11  1.11777078E-10  6.82192385E-08  4.89255801E-11 -2.40685654E-06 -1.60482657E-12  1.74500959E-09  4.13602027E-13 -5.54443243E-05  9.51745886E-12  4.44116547E-08  2.65810185E-06  9.16443559E-12  1.11113551E-11 -4.03280055E-09 -3.31571546E-12 -5.30977329E-05 -2.37494350E-11  3.02409759E-09 -1.39437430E-05  1.82832474E-11  7.93118757E-12 -8.55201686E-10  1.74723187E-12 -7.04146807E-07 -3.93690776E-13  4.68429946E-10 -2.79526452E-14  6.80030676E-06  6.72225603E-13  1.20590598E-08  3.08199338E-07 -3.64425777E-12  1.43896791E-12 -1.78794678E-10 -9.90042329E-14
  3.35183761E+00  3.72153472E-04  1.13334771E-10  1.73419679E-07 -2.38437411E-05 -3.42654048E-11  3.89091303E-11  2.58463340E-08  1.65097129E-11 -3.53570851E-07 -1.69164370E-13  3.30692140E-10 -9.22848746E-14 -3.70849601E-05  8.35430186E-12  2.79616200E-08 -2.65060069E-08 -8.01964263E-15  2.17803300E-12 -2.92767138E-09 -1.91138130E-12 -2.31286420E-05 -9.96410329E-12 -1.17728561E-09 -5.04267632E-06  7.10709707E-12  3.44764818E-12  5.65226133E-10  8.22375125E-13  6.97751509E-08  9.19762637E-14  1.07021959E-10  1.06299084E-13  2.42283078E-06  3.05870815E-13  4.02355367E-09  1.31716906E-07 -1.17700794E-12  5.44346940E-13 -8.79222150E-11 -2.08459748E-14
  3.53962950E+00  9.81052467E-05  3.11291103E-11  6.17145827E-08 -5.53714291E-06 -7.60032357E-12  1.05544340E-11  8.80099002E-09  5.06829786E-12  1.78823829E-07  2.26246373E-13 -3.94055902E-11 -1.84416420E-13 -2.06444430E-05  5.43363580E-12  1.70457873E-08 -4.27639244E-07  1.27341188E-13  1.20293097E-12 -1.94259450E-09 -1.09746152E-12 -8.30093266E-06 -3.12714123E-12 -1.87673310E-09 -1.34220045E-06  1.95514320E-12  1.01499995E-12  5.50296555E-10  2.94886891E-13  2.47785661E-07  3.21016156E-13 -6.10039992E-11  1.45245063E-13  1.50724319E-06  2.68370543E-13  2.50601023E-09 -1.53881429E-08  8.01176553E-14 -8.46952244E-14 -1.02251432E-10  5.01399843E-14
  3.72970159E+00  2.21985079E-05  6.82696150E-12  2.02011341E-08 -7.69421086E-07 -5.90455358E-13  1.86445437E-12  2.54017210E-09  1.33809298E-12  2.10392147E-07  2.69951992E-13 -9.82992680E-11 -1.64725515E-13 -9.98184072E-06  2.90113494E-12  9.71725534E-09 -3.13476595E-07 -2.06770330E-13  8.71775450E-13 -1.13714792E-09 -5.61725845E-13 -1.02037168E-07 -1.50701815E-13  1.48414700E-10 -1.59123122E-13 -2.42502925E-06  1.02074711E-12  9.69159639E-10  3.81306320E-07  5.20531187E-13 -5.32449323E-13 -2.60530866E-10 -1.20988640E-13  9.87166952E-07  1.78219061E-13  1.70103432E-09 -4.65271245E-09  5.71922943E-15 -5.35657431E-14 -9.39731162E-11  4.46398045E-14
  3.92175709E+00  3.96141813E-06  1.06030250E-12  4.85952005E-09 -9.66534238E-09  2.81310432E-13  3.24660624E-14  5.58079622E-10  2.55805709E-13  2.31952479E-07  3.00868054E-13 -5.27674437E-11 -1.32057777E-13 -3.64321583E-06  1.11889748E-12  4.08852344E-09 -1.34613870E-07 -1.23047756E-13  3.65091182E-13 -5.06428591E-10 -2.17987661E-13 -4.31858587E-08 -2.06307328E-14  2.77338081E-12 -1.35704602E-14 -5.72528925E-07  1.94199518E-13  4.62420871E-10  5.76518768E-08  8.72120759E-14 -1.07387970E-13 -8.92258277E-11 -3.38341513E-14  4.64766359E-07  1.10897806E-13  8.25559437E-10 -1.82387532E-08  6.40240127E-14 -7.64557797E-14 -5.48196527E-11  2.82248499E-14
  4.11549615E+00  5.99047300E-07 -2.25876274E-14  5.88959558E-10  1.24305399E-07  4.62038747E-13 -1.90233493E-13  1.43578509E-12 -6.15988128E-08  2.44344519E-13  7.01934500E-14 -5.20483239E-12 -4.75927678E-14 -9.06465123E-07  2.90805548E-13  1.12137496E-09 -3.86790276E-08 -4.24440313E-14  9.85245722E-14 -1.45161421E-10 -5.60849126E-14  2.47224458E-08  1.00783850E-14  3.79119405E-12  6.87308266E-15 -6.26873637E-08  3.22887659E-14  7.41359751E-11  4.10251712E-09  5.31327053E-15 -8.05142851E-15 -1.27519222E-11 -4.09849164E-15  1.95351461E-07  4.35102681E-14  3.50691052E-10  9.26282101E-09 -3.15345461E-14  1.58863453E-14 -2.91164298E-11  7.93566550E-15
