   7.4142203475502377E-003   173320.82815520273        433215.96189938457        433215.99551870767        808620.05771675578        808620.08266574575        808620.08810091764        1299533.1085107613     
   2.4847509628713738E-002   15481.372746438308        38621.339805810021        38621.462695909773        72045.780404097779        72045.883725798631        72045.903953128320        115754.69029821087     
   5.2226928095446823E-002   3542.4430889607647        8780.0626379476817        8780.3211757576846        16345.604714114859        16345.822661457500        16345.865328741364        26239.060218164006     
   8.9523062870716652E-002   1233.8644921232319        3016.3582928422720        3016.8003344225826        5591.2278988302733        5591.6005766804246        5591.6738141183841        8958.4581256649453     
  0.13669836183188955        549.08173364408947        1313.4315056645114        1314.1029162753721        2417.7290446071352        2418.2949635060800        2418.4069675346595        3861.9524080580341     
  0.19370569277983529        286.58900710074147        667.07128149678044        668.01410699564474        1216.9877700219504        1217.7821294233254        1217.9410476723565        1936.3100337061312     
  0.26048818992339573        166.21952056226604        376.41061832221493        377.66086573881870        680.45624775532895        681.50902081978950        681.72267960200372        1078.3227602584318     
  0.33697926559181024        102.84483283438256        228.20749658527438        229.79260395377398        409.83604858637807        411.16980324569124        411.44515864793635        647.69350367391451     
  0.42310266319025902        65.553244905735824        144.81712149400383        146.75339897757846        259.97525883438982        261.60284173512451        261.94508564902935        410.98848696415274     
  0.51877252837646770        41.578857620766598        94.032328792350000        96.322780661529407        170.58160908234731        172.50383684573566        172.91515456631677        271.18326705751582     
  0.62389349264481364        25.101644613372692        61.092151882735095        63.725188630857645        113.97779022384833        116.18128708272226        116.65936010767189        183.70162348230122     
  0.73836076747771151        13.240684502537540        38.664279163166718        41.613861354397770        76.403099954525018        78.858435247892231        79.394919975070252        126.32281485626402     
  0.86206024834758255        4.4577695065336975        22.845987414684643        26.073629554573202        50.545207331929930        53.205560078045323        53.784956910791891        87.227496362658428     
  0.99486862821850597       -2.1332451029345698        11.424493861315817        14.883199792560305        32.285919378138011        35.086666187394293        35.686195645934177        59.823593856601093     
   1.1366535203270345       -7.0844729109632318        3.0670045127259407        6.7065557392875554        19.179610489713134        22.039497905505186        22.630713525389041        40.192094771538109     
   1.2872735900695975       -10.767537132048890       -3.0769899854828076       0.69521914541482488        9.6991563712061861        12.523964206705706        13.076678323677442        25.910050880373298     
   1.4465786958400972       -13.450536128367515       -7.5791920724879240       -3.7171683716742550        2.8433442712555212        5.5328610577563566        6.0213732083048477        15.417032862513111     
   1.6144100386642468       -15.337885007120200       -10.840254706149709       -6.9260145231176971       -2.0763042066975501       0.38201703121255548       0.79255659580342552        7.6704734861951849     
   1.7906003204743592       -16.591546052889825       -13.149386204707518       -9.2186101179305577       -5.5550550115240434       -3.4074047418091382       -3.0704177416984955        1.9508323770046871     
   1.9749739108627495       -17.342689864843585       -14.719935079459129       -10.810780382365962       -7.9630924857328687       -6.1779636580248756       -5.8896988881489634       -2.2525710505740832     
   2.1673470221451332       -17.698414196890639       -15.712801122125079       -11.868584686147971       -9.5847123872335764       -8.1785798440095263       -7.8967336112688891       -5.3108009644150371     
   2.3675278925580767       -17.746011850723075       -16.252586970804604       -12.521322630846823       -10.641214633936555       -9.5922639440044115       -9.2635127708657290       -7.4987259842811866     
   2.5753169774069695       -17.556163581388105       -16.438371507736310       -12.869682649219222       -11.302646766507614       -10.555057420060775       -10.124149601858736       -9.0231389685214722     
   2.7905071479734089       -17.185748680440444       -16.350462653373661       -12.991426699922563       -11.689548591419243       -11.169492308161187       -10.593989362146452       -10.041540503384292     
   3.0128838979833406       -16.680485943253828       -16.054560207808589       -12.945969214238541       -11.875593421436669       -11.514298221911712       -10.781195435264488       -10.675060770156923     
   3.2422255574298999       -16.077329778733791       -15.604500504977100       -12.778439244342312       -11.904704858776787       -11.651272123591152       -11.017594925764467       -10.780582053209613     
   3.4783035135376359       -15.406477918066789       -15.044294379305031       -12.523312373381486       -11.809728875282776       -11.629961104360357       -11.142420507937986       -10.664032838577398     
   3.7208824386477457       -14.692935443680826       -14.409801438366740       -12.207478703524474       -11.619687345073594       -11.490773224098465       -11.107091134798996       -10.480860947483118     
   3.9697205247970704       -13.957703917938030       -13.730185302814824       -11.852625259710551       -11.360658633300339       -11.267069394573600       -10.957117146005253       -10.263110574759061     
   4.2245697247569600       -13.218748519560314       -13.029219984869837       -11.476930661677894       -11.055670678121597       -10.986646381550209       -10.728769868937015       -10.030475092485378     
   4.4851759992917115       -12.491947542257623       -12.326513627430352       -11.096167810216180       -10.724790697723783       -10.672856536083204       -10.451233066425011       -9.7938063320123625     
   4.7512795703900483       -11.792311316768052       -11.638761823853399       -10.724321650237195       -10.385242677902525       -10.345470781122682       -10.148241397497278       -9.5574336360110088     
   5.0226151802172101       -11.135950796436100       -10.981258384976890       -10.373762619469161       -10.051139271696290       -10.021281645364605       -9.8392707917118667       -9.3202356359428151     
   5.2989123555295219       -10.543428822750133       -10.370137419046500       -10.054940219858816       -9.7323010603675115       -9.7143585674434973       -9.5402730848974198       -9.0750054948017116     
   5.5798956772878059       -10.043072562127835       -9.8261476975958040       -9.7756030794843163       -9.4358485733089292       -9.4325583007607801       -9.2639037023671076       -8.8065906505395883     
   5.8652850552009461       -9.6619571049508135       -9.5398333357242322       -9.3794461357809826       -9.1933648332109996       -9.1518222562485967       -9.0192570183373704       -8.4960357882031108     
   6.1547960069258405       -9.3964144872034279       -9.3475533372773807       -9.0601539248514626       -8.9903571256264438       -8.8941830568390525       -8.8113755862221126       -8.1430530283117637     
   6.4481399416455005       -9.2134510110190799       -9.1950811333873510       -8.8507243997462552       -8.8261134705420279       -8.6803065434694044       -8.6410967670141083       -7.7774291601925167     
