    7.542748272850455E-01   -7.747476896408047E+01   -3.984548102027722E+01   -2.426802086358680E+01   -1.655297106798960E+01    1.370388270035460E+01    2.835389477012973E+01    5.156765595693321E+01    6.109517512137143E+01    7.495768949070788E+01    1.030909945014294E+02    1.084163608116441E+02    1.221290263770440E+02    1.546222217965586E+02    1.610778515243929E+02    1.635015997695128E+02    1.803440582856508E+02    2.203488905536380E+02    2.245623837445056E+02    2.309638171406503E+02    2.440008369313115E+02    2.843960653145904E+02    2.900204162999523E+02    2.944700438038950E+02    2.957455651192034E+02    3.139896130128406E+02    3.642027550891308E+02    3.695696074193967E+02    3.712525129391893E+02    3.734333203070197E+02    3.915249749806372E+02    4.419940181241927E+02    4.469250488440999E+02    4.539417395849006E+02    4.552535196103167E+02    4.568848604290500E+02    4.755470883321923E+02    5.357807140794516E+02    5.404327568684430E+02    5.441627736201813E+02    5.451801501862420E+02
    8.901106634624147E-01   -1.136722814336385E+02   -8.081307581632305E+01   -7.055029553554473E+01   -6.436217156993584E+01   -4.030269231936268E+01   -2.899405013517355E+01   -1.369678984842977E+01   -3.772573860438911E+00    8.857184173069015E+00    2.413703509323472E+01    3.099888844000390E+01    4.103684298907402E+01    6.130425757061778E+01    6.839890631955234E+01    7.112352546861143E+01    8.460596949567599E+01    1.091616195577450E+02    1.133038245974118E+02    1.235831959448462E+02    1.322823813051580E+02    1.549977144265396E+02    1.610845613179206E+02    1.638350729978934E+02    1.666582875377111E+02    1.823692993490066E+02    2.130458094620893E+02    2.178431010350583E+02    2.199515028436308E+02    2.247435582108728E+02    2.393901298989741E+02    2.680487509301112E+02    2.731698802738290E+02    2.788303810265796E+02    2.803069066805557E+02    2.850292926150018E+02    3.006456672674319E+02    3.362705491482981E+02    3.410309345779586E+02    3.450147814963124E+02    3.454770008224748E+02
    1.036004090868960E+00   -1.403322404960690E+02   -1.105788675353727E+02   -1.045850446728533E+02   -9.859647664704833E+01   -7.772014018374374E+01   -6.934249894671598E+01   -5.834038129499720E+01   -4.989790386924886E+01   -3.826274974634038E+01   -2.925498731525923E+01   -2.235554163728023E+01   -1.574522304414711E+01   -1.605905291260228E+00    5.686881170881463E+00    8.533564532632823E+00    1.836072252544577E+01    3.402871790074352E+01    3.832680494063800E+01    4.997452132634322E+01    5.601211338983217E+01    6.835736639433406E+01    7.443144007148408E+01    7.663697918010325E+01    8.043453427921446E+01    9.145258159122642E+01    1.115841187381715E+02    1.155638605761829E+02    1.183576955383983E+02    1.258895004544908E+02    1.347383198064062E+02    1.520859726324421E+02    1.576106037539181E+02    1.608379273440688E+02    1.627619168957732E+02    1.713390590460634E+02    1.810591874563286E+02    2.028819103373225E+02    2.073555916878072E+02    2.103876808596949E+02    2.114948201786708E+02
    1.191598082959400E+00   -1.586877647562786E+02   -1.316522365810687E+02   -1.286541445733728E+02   -1.224180899045872E+02   -1.033038452847454E+02   -9.704842458955545E+01   -8.909298955159893E+01   -8.192428544610834E+01   -7.182783695800117E+01   -6.476659329365918E+01   -6.024107858465433E+01   -5.481738249081360E+01   -4.376496344222457E+01   -3.689041787336066E+01   -3.507219626123785E+01   -2.683398952874998E+01   -1.673497709358074E+01   -1.228467650752211E+01   -2.889031329130802E+00    3.768508272497712E+00    1.007179464978660E+01    1.491865214594793E+01    1.902793635498676E+01    2.170815533381037E+01    2.858564519888145E+01    4.274368737600628E+01    4.622664882994397E+01    4.962490374611741E+01    5.780099081813864E+01    6.204160424129964E+01    7.394249454446498E+01    7.930002720956082E+01    8.108987010317401E+01    8.338500032526446E+01    9.376008785609434E+01    9.843321406131815E+01    1.124521985572270E+02    1.161317354478814E+02    1.183158737954703E+02    1.212906638976942E+02
    1.356511874555815E+00   -1.699918548334986E+02   -1.458302589315122E+02   -1.444803442420809E+02   -1.380670844561806E+02   -1.205853147930132E+02   -1.153142775954371E+02   -1.101492332396098E+02   -1.032377785974212E+02   -9.471597934854790E+01   -8.820134342144262E+01   -8.660352059462971E+01   -8.120392896986708E+01   -7.197457650590772E+01   -6.606291508561139E+01   -6.457949583961530E+01   -5.743793062955743E+01   -5.044690572167167E+01   -4.661543363250078E+01   -3.969893552054617E+01   -3.320668758737435E+01   -2.882311358405536E+01   -2.493917046830123E+01   -2.061943686410493E+01   -1.930196447866047E+01   -1.407971669398015E+01   -3.991867143358974E+00   -5.175108002799789E-01    2.768448619811295E+00    9.216825682990162E+00    1.269198089742588E+01    2.118229498894155E+01    2.461428861823893E+01    2.781386233858390E+01    2.989841750920760E+01    3.792685535664629E+01    4.243171073001207E+01    5.065858999188887E+01    5.355712994645310E+01    5.525978434169829E+01    6.028874779314827E+01
    1.530341893546476E+00   -1.755143444981586E+02   -1.542970262606149E+02   -1.537180379664189E+02   -1.472627622967657E+02   -1.319609515574222E+02   -1.265751293623168E+02   -1.237009882636757E+02   -1.168304826545505E+02   -1.095650687194255E+02   -1.054284508143423E+02   -1.020686550311051E+02   -9.813108350622652E+01   -9.086969168060402E+01   -8.558224067457111E+01   -8.375343977115996E+01   -7.793398576357939E+01   -7.238588153297169E+01   -6.964710768419607E+01   -6.435786399453187E+01   -5.897012701950788E+01   -5.462615993531918E+01   -5.140196006556403E+01   -4.844142409449324E+01   -4.736689967514113E+01   -4.279193864588314E+01   -3.526724408524120E+01   -3.193662370056302E+01   -2.960308032822402E+01   -2.480888329873872E+01   -2.067286597312474E+01   -1.424292368238355E+01   -1.242191152570413E+01   -8.698581543046402E+00   -6.566237435315031E+00   -1.472862856623721E+00    3.070072146408421E+00    8.343900536366931E+00    1.082630023730235E+01    1.256016228285361E+01    1.760721220705656E+01
    1.712662748435117E+00   -1.764541133532815E+02   -1.580728160392983E+02   -1.578278559590953E+02   -1.514272878467933E+02   -1.385901970056564E+02   -1.328356049433511E+02   -1.314197563312057E+02   -1.246870849634924E+02   -1.187590858326196E+02   -1.166709202865335E+02   -1.115660785157394E+02   -1.077010641504318E+02   -1.029395000589569E+02   -9.805984253786526E+01   -9.585628072443897E+01   -9.121319544346166E+01   -8.718039442064801E+01   -8.362159700303903E+01   -8.012257779812708E+01   -7.610834210671811E+01   -7.180885236694198E+01   -6.934859729892969E+01   -6.803398638293396E+01   -6.472690088963270E+01   -6.189388418035622E+01   -5.575904870321406E+01   -5.279049147833587E+01   -5.185083209686141E+01   -4.760638819716388E+01   -4.357530323785218E+01   -3.790568120603632E+01   -3.712211482629016E+01   -3.419263605849429E+01   -3.080155531553490E+01   -2.842046835104554E+01   -2.499728028775408E+01   -2.030858840771498E+01   -1.799558681350493E+01   -1.647696489853502E+01   -1.333695314062297E+01
    1.903028269307842E+00   -1.738792108644843E+02   -1.581380735941171E+02   -1.580335694443214E+02   -1.517619940754726E+02   -1.413022030155673E+02   -1.354066653230134E+02   -1.347523892690233E+02   -1.282104866497829E+02   -1.238336325476048E+02   -1.228547911257751E+02   -1.171374083147642E+02   -1.124758213542080E+02   -1.098597731835745E+02   -1.056278193383601E+02   -1.029423837321474E+02   -9.928016315855102E+01   -9.690847993693041E+01   -9.177759785395521E+01   -8.913432127515065E+01   -8.689625944445399E+01   -8.293726438950517E+01   -8.245659447540747E+01   -7.945552462207407E+01   -7.579100272689452E+01   -7.404453034584584E+01   -6.932350924324376E+01   -6.669066901162327E+01   -6.557055874350368E+01   -6.232637183290444E+01   -5.905357305937150E+01   -5.382792342337632E+01   -5.362768102010170E+01   -5.141521489398377E+01   -4.674610341595766E+01   -4.635977132490274E+01   -4.446835107624267E+01   -3.942385749970850E+01   -3.724742099562010E+01   -3.624144376290309E+01   -3.536827161768443E+01
    2.100972599661408E+00   -1.687047431749836E+02   -1.553868820602529E+02   -1.553410027991030E+02   -1.492754135128973E+02   -1.409302758184040E+02   -1.351729857216551E+02   -1.348768736078662E+02   -1.285274451687977E+02   -1.256903581719531E+02   -1.252369482058706E+02   -1.195121498510169E+02   -1.143281900285404E+02   -1.130192891673019E+02   -1.096804346720082E+02   -1.063297736688732E+02   -1.036760985869543E+02   -1.024680917912481E+02   -9.686033491417955E+01   -9.337451605615077E+01   -9.321130139375883E+01   -9.074372385206162E+01   -8.951675196534238E+01   -8.641871889120884E+01   -8.252126429237863E+01   -8.130195974016344E+01   -7.826613626240685E+01   -7.596427095797765E+01   -7.309560403726999E+01   -7.116270674807123E+01   -6.908078300485593E+01   -6.534852363333178E+01   -6.412184335567795E+01   -6.209276180622439E+01   -5.805227918139573E+01   -5.738523403753217E+01   -5.704167465446415E+01   -5.228923291973649E+01   -5.119733521220550E+01   -4.999049804410421E+01   -4.840163831285727E+01
    2.306011336415998E+00   -1.616938536381362E+02   -1.505927473432142E+02   -1.505715304192366E+02   -1.448018043309540E+02   -1.382363694922360E+02   -1.328670858847430E+02   -1.327313957886493E+02   -1.265587079772480E+02   -1.250279381073386E+02   -1.248140474298480E+02   -1.194553904483821E+02   -1.141461390701904E+02   -1.135126133992319E+02   -1.110308465393422E+02   -1.070191797453590E+02   -1.054892988083887E+02   -1.049158779269772E+02   -9.940557337454240E+01   -9.654113525807230E+01   -9.523997419480294E+01   -9.490297918521163E+01   -9.288662634862331E+01   -9.039396263163415E+01   -8.609851975166458E+01   -8.537383710755131E+01   -8.368849046046599E+01   -8.139621068190399E+01   -7.807133583585684E+01   -7.555171759156369E+01   -7.512098828736400E+01   -7.295930096606132E+01   -7.071008888846211E+01   -6.875094883848962E+01   -6.570154970287339E+01   -6.484123870991598E+01   -6.371120730320899E+01   -6.142031265106363E+01   -6.083627731713554E+01   -5.882196272412466E+01   -5.576685595664230E+01
    2.517642715319711E+00   -1.534705622309606E+02   -1.444054691914803E+02   -1.443948300864539E+02   -1.390314705861594E+02   -1.338586097440627E+02   -1.291281693008238E+02   -1.290628617629249E+02   -1.230458155313063E+02   -1.224581940791423E+02   -1.223539710349499E+02   -1.176379887332429E+02   -1.124899951820786E+02   -1.121795047677778E+02   -1.102719298302370E+02   -1.058209892798173E+02   -1.054136482764239E+02   -1.051397283657289E+02   -9.997276052162118E+01   -9.751799554884605E+01   -9.682999412641924E+01   -9.504752593396091E+01   -9.398793819235132E+01   -9.221469279042931E+01   -8.741810167788898E+01   -8.736052466665380E+01   -8.652034610003396E+01   -8.414260494321273E+01   -8.103490920634606E+01   -7.879118490052706E+01   -7.761949520430407E+01   -7.712653140413283E+01   -7.448672247786838E+01   -7.297955387866904E+01   -7.040804413959984E+01   -6.891939309207179E+01   -6.770659087159467E+01   -6.766228296332316E+01   -6.646554502947762E+01   -6.437171948497554E+01   -6.089925534537494E+01
    2.735348838842094E+00   -1.445387589957173E+02   -1.373661931609356E+02   -1.373601798583177E+02   -1.325493408969381E+02   -1.283005945635643E+02   -1.244982551318472E+02   -1.244635768507299E+02   -1.185891199403568E+02   -1.185059869726950E+02   -1.184530574560705E+02   -1.145885961743551E+02   -1.098200578475270E+02   -1.096590607407230E+02   -1.079252283516204E+02   -1.039555483356733E+02   -1.038145343618880E+02   -1.033816835287738E+02   -9.910001401785256E+01   -9.674769886757517E+01   -9.639115294958316E+01   -9.409757755340895E+01   -9.354440754467998E+01   -9.243361554447290E+01   -8.796898628958360E+01   -8.751019638061355E+01   -8.706926810175023E+01   -8.494636723576430E+01   -8.228661817641087E+01   -8.051061941367918E+01   -7.985884997369681E+01   -7.780241473624936E+01   -7.629377045910242E+01   -7.545153914189751E+01   -7.279576333155607E+01   -7.146745350690236E+01   -7.092327468948052E+01   -6.977152356993416E+01   -6.963902210371944E+01   -6.777439666558838E+01   -6.437378742166166E+01
    2.958596943550730E+00   -1.353062417213949E+02   -1.299353152304847E+02   -1.299312614041023E+02   -1.258576034531513E+02   -1.219557704172128E+02   -1.194064439202606E+02   -1.193849766272971E+02   -1.136947246470361E+02   -1.136255088058795E+02   -1.135967924778993E+02   -1.106637838704449E+02   -1.065177999424586E+02   -1.064254889323870E+02   -1.044641174467468E+02   -1.015098146410604E+02   -1.014292467900649E+02   -1.002417431117939E+02   -9.715654533024959E+01   -9.471623049221508E+01   -9.452683720498270E+01   -9.238599478223061E+01   -9.208387809386836E+01   -9.147022130539840E+01   -8.743497376958335E+01   -8.718435480351330E+01   -8.573585639735204E+01   -8.435026226438350E+01   -8.220106042189002E+01   -8.093956268226434E+01   -8.057062400782576E+01   -7.761182727807534E+01   -7.675853141842960E+01   -7.656680854803685E+01   -7.363956726802991E+01   -7.289467856672633E+01   -7.196061795129431E+01   -7.131403336011070E+01   -7.024383542168557E+01   -6.968579072313692E+01   -6.632306108450345E+01
    3.186840703868691E+00   -1.261220287716303E+02   -1.225386869770470E+02   -1.225351508255191E+02   -1.193412124627229E+02   -1.151911304026372E+02   -1.141487354309992E+02   -1.141328496106395E+02   -1.087632532005665E+02   -1.082295775049553E+02   -1.082121629476964E+02   -1.060769442284960E+02   -1.028559384046836E+02   -1.027956639661626E+02   -1.003247909525873E+02   -9.839301986547477E+01   -9.834141565663361E+01   -9.690798666783604E+01   -9.427480475275638E+01   -9.191027130499285E+01   -9.180040009792828E+01   -9.014940940090088E+01   -8.997600028239795E+01   -8.966720533074931E+01   -8.600873384809938E+01   -8.586480905846554E+01   -8.391657890234187E+01   -8.279806807635542E+01   -8.100173360279966E+01   -8.041129973471338E+01   -8.018281921247784E+01   -7.687070309217908E+01   -7.661499738256293E+01   -7.634446197825474E+01   -7.355604702431249E+01   -7.314106231297495E+01   -7.176162703388960E+01   -7.141050897033284E+01   -7.053643595788097E+01   -6.990833599565460E+01   -6.707861240539856E+01
    3.419521569021871E+00   -1.173891458449010E+02   -1.156433154830273E+02   -1.156390384517761E+02   -1.131738607859223E+02   -1.088643358109483E+02   -1.088506565704487E+02   -1.084369923700166E+02   -1.039042642682619E+02   -1.027153676509391E+02   -1.027020351446871E+02   -1.010824011670569E+02   -9.895761953897275E+01   -9.891342477085959E+01   -9.591222925136611E+01   -9.487389119147690E+01   -9.483704375592980E+01   -9.369752578837770E+01   -9.053827772369891E+01   -8.884274486181023E+01   -8.875664768307651E+01   -8.754233736268856E+01   -8.744480801411487E+01   -8.730963655073320E+01   -8.377758815119253E+01   -8.369231257498696E+01   -8.209593998636757E+01   -8.053243440490773E+01   -7.921582593157851E+01   -7.905868418178133E+01   -7.896744362222731E+01   -7.579926187977628E+01   -7.571818511589252E+01   -7.543932608433784E+01   -7.283410184867714E+01   -7.258396145521100E+01   -7.070172207827265E+01   -7.053149229186234E+01   -7.045623215472199E+01   -6.912737181228169E+01   -6.724793271907710E+01
    3.656070129904150E+00   -1.101127316238151E+02   -1.097897986403947E+02   -1.097833279990793E+02   -1.068522769857136E+02   -1.035662699943394E+02   -1.035530163277152E+02   -1.022266695363991E+02   -9.889595935892237E+01   -9.747598977300390E+01   -9.746097552839886E+01   -9.599442866879386E+01   -9.478833852677458E+01   -9.475462781533193E+01   -9.159165797853537E+01   -9.118355971074976E+01   -9.115440380252241E+01   -9.050207635637415E+01   -8.627016113262164E+01   -8.590413003536422E+01   -8.581373676021030E+01   -8.469933653675130E+01   -8.463846115716930E+01   -8.461303832077772E+01   -8.079449037059464E+01   -8.074269902586589E+01   -8.025536948738520E+01   -7.794431291215898E+01   -7.757810233374022E+01   -7.746929272345945E+01   -7.662806752229221E+01   -7.456314945278929E+01   -7.429236366644244E+01   -7.385613685284997E+01   -7.151972832246523E+01   -7.136228324253339E+01   -7.005311502089813E+01   -6.927238777996683E+01   -6.913079087640870E+01   -6.819332560224005E+01   -6.657866073763857E+01
    3.895907512515232E+00   -1.053095072330756E+02   -1.052928949844811E+02   -1.052841620413786E+02   -9.988151646609005E+01   -9.848982704408209E+01   -9.847425919261255E+01   -9.693125329888267E+01   -9.362075119539627E+01   -9.271008532152590E+01   -9.269029261351989E+01   -9.103265910300661E+01   -9.039957505077474E+01   -9.037251523897147E+01   -8.770146916614344E+01   -8.747750297867509E+01   -8.745202267561186E+01   -8.703264256495942E+01   -8.306618228552203E+01   -8.297811403344596E+01   -8.209248222896520E+01   -8.178786183470174E+01   -8.174407719139464E+01   -8.147788196497879E+01   -7.824338529772575E+01   -7.728662466386351E+01   -7.725127619705098E+01   -7.571544367176124E+01   -7.561252710230062E+01   -7.550508724786945E+01   -7.409700126244027E+01   -7.319195388820921E+01   -7.297649675536690E+01   -7.117983449270406E+01   -6.976999841333775E+01   -6.965924059087948E+01   -6.916672094299113E+01   -6.805153639469873E+01   -6.792742558689824E+01   -6.723193141700307E+01   -6.492330963797144E+01
    4.138446794561035E+00   -1.019863160430174E+02   -1.019757408951394E+02   -1.019701015633707E+02   -9.440156346418678E+01   -9.424922919067291E+01   -9.422835937499190E+01   -9.162161821219431E+01   -8.858492276039402E+01   -8.823404943642774E+01   -8.821000619201698E+01   -8.656500197992877E+01   -8.634816562785674E+01   -8.631963655920663E+01   -8.420970174252265E+01   -8.373494425963248E+01   -8.371144509093861E+01   -8.306623784038405E+01   -8.016160033137120E+01   -8.007944511036332E+01   -7.913997983865671E+01   -7.892047132870600E+01   -7.888416168342188E+01   -7.720159787583142E+01   -7.585912552287294E+01   -7.370422858743069E+01   -7.364182227773870E+01   -7.361771917151879E+01   -7.356826964486751E+01   -7.339812063787011E+01   -7.161734437572858E+01   -7.144226175584902E+01   -7.130455716926022E+01   -6.822008179732936E+01   -6.801959628346526E+01   -6.784703193698589E+01   -6.777560621534265E+01   -6.676141988633839E+01   -6.665425479905335E+01   -6.619669643809823E+01   -6.299134984254803E+01
    4.383094441749860E+00   -9.954903044353875E+01   -9.953640640721174E+01   -9.953008892595571E+01   -9.111060525982063E+01   -9.108955562263606E+01   -9.107422783055954E+01   -8.619384765206638E+01   -8.432991496695422E+01   -8.425177568525582E+01   -8.422163153483876E+01   -8.322728276236003E+01   -8.319933507344172E+01   -8.316704375919964E+01   -8.048599163621769E+01   -7.977659329174863E+01   -7.975561873527421E+01   -7.872644522203868E+01   -7.718748010807653E+01   -7.710809686340650E+01   -7.636769626624691E+01   -7.609836334993760E+01   -7.606460822759072E+01   -7.398880290317705E+01   -7.221722628776959E+01   -7.156355565352010E+01   -7.149364141592093E+01   -7.126836536224229E+01   -7.041244043581059E+01   -7.032595740609088E+01   -6.958337568227614E+01   -6.948359392330863E+01   -6.853850765007796E+01   -6.671901572018382E+01   -6.619282110432395E+01   -6.611024976076287E+01   -6.541389212969897E+01   -6.498119924269561E+01   -6.489332804428895E+01   -6.482838445103376E+01   -6.201150165513930E+01
